name_switch	name_prodesen	load_zone	load_area	date	timestamp	capacity_factor
la_amistad	la_amistad	06-noreste	12-rio_escondido	2015-02-29	20150229	9.216401
la_amistad	la_amistad	06-noreste	12-rio_escondido	2015-03-31	20150331	7.514219
la_amistad	la_amistad	06-noreste	12-rio_escondido	2015-04-30	20150430	8.589644
la_amistad	la_amistad	06-noreste	12-rio_escondido	2015-05-31	20150531	9.297379
la_amistad	la_amistad	06-noreste	12-rio_escondido	2015-06-30	20150630	8.081822
la_amistad	la_amistad	06-noreste	12-rio_escondido	2015-07-31	20150731	7.313178
la_amistad	la_amistad	06-noreste	12-rio_escondido	2015-08-31	20150831	8.721375
la_amistad	la_amistad	06-noreste	12-rio_escondido	2015-09-30	20150930	8.764642
la_amistad	la_amistad	06-noreste	12-rio_escondido	2015-10-31	20151031	9.201927
la_amistad	la_amistad	06-noreste	12-rio_escondido	2015-11-30	20151130	7.358941
la_amistad	la_amistad	06-noreste	12-rio_escondido	2015-12-31	20151231	7.83047
villita	villita	03-occidental	29-lazaro_cardenas	2006-01-31	20060131	28.546707
villita	villita	03-occidental	29-lazaro_cardenas	2006-02-29	20060229	26.63169
villita	villita	03-occidental	29-lazaro_cardenas	2006-03-31	20060331	17.49454
villita	villita	03-occidental	29-lazaro_cardenas	2006-04-30	20060430	29.397743
villita	villita	03-occidental	29-lazaro_cardenas	2006-05-31	20060531	55.253188
villita	villita	03-occidental	29-lazaro_cardenas	2006-06-30	20060630	47.579297
villita	villita	03-occidental	29-lazaro_cardenas	2006-07-31	20060731	28.458795
villita	villita	03-occidental	29-lazaro_cardenas	2006-08-31	20060831	48.554645
villita	villita	03-occidental	29-lazaro_cardenas	2006-09-30	20060930	45.429557
villita	villita	03-occidental	29-lazaro_cardenas	2006-10-31	20061031	53.441827
villita	villita	03-occidental	29-lazaro_cardenas	2006-11-30	20061130	51.144097
villita	villita	03-occidental	29-lazaro_cardenas	2006-12-31	20061231	25.023311
la_yesca	la_yesca	03-occidental	23-guadalajara	2015-01-31	20150131	15.65521
la_yesca	la_yesca	03-occidental	23-guadalajara	2015-02-29	20150229	28.440711
la_yesca	la_yesca	03-occidental	23-guadalajara	2015-03-31	20150331	26.127604
la_yesca	la_yesca	03-occidental	23-guadalajara	2015-04-30	20150430	7.055044
la_yesca	la_yesca	03-occidental	23-guadalajara	2015-05-31	20150531	8.6703
la_yesca	la_yesca	03-occidental	23-guadalajara	2015-06-30	20150630	14.973597
la_yesca	la_yesca	03-occidental	23-guadalajara	2015-07-31	20150731	60.239547
la_yesca	la_yesca	03-occidental	23-guadalajara	2015-08-31	20150831	21.984326
la_yesca	la_yesca	03-occidental	23-guadalajara	2015-09-30	20150930	0.010609
la_yesca	la_yesca	03-occidental	23-guadalajara	2015-10-31	20151031	0.026404
la_yesca	la_yesca	03-occidental	23-guadalajara	2015-11-30	20151130	0.017453
la_yesca	la_yesca	03-occidental	23-guadalajara	2015-12-31	20151231	0.001704
minas	minas	02-oriental	36-temascal	2006-01-31	20060131	64.131631
minas	minas	02-oriental	36-temascal	2006-02-29	20060229	61.525862
minas	minas	02-oriental	36-temascal	2006-03-31	20060331	62.028369
minas	minas	02-oriental	36-temascal	2006-04-30	20060430	59.899333
minas	minas	02-oriental	36-temascal	2006-05-31	20060531	58.904122
minas	minas	02-oriental	36-temascal	2006-06-30	20060630	58.710185
minas	minas	02-oriental	36-temascal	2006-07-31	20060731	60.831801
minas	minas	02-oriental	36-temascal	2006-08-31	20060831	62.500152
minas	minas	02-oriental	36-temascal	2006-09-30	20060930	61.75338
minas	minas	02-oriental	36-temascal	2006-10-31	20061031	65.659875
minas	minas	02-oriental	36-temascal	2006-11-30	20061130	62.525361
minas	minas	02-oriental	36-temascal	2006-12-31	20061231	67.625278
mocuzari	mocuzari	04-noroeste	03-obregon	2006-01-31	20060131	115.265079
mocuzari	mocuzari	04-noroeste	03-obregon	2006-02-29	20060229	108.456687
mocuzari	mocuzari	04-noroeste	03-obregon	2006-03-31	20060331	103.769167
mocuzari	mocuzari	04-noroeste	03-obregon	2006-04-30	20060430	48.889902
mocuzari	mocuzari	04-noroeste	03-obregon	2006-05-31	20060531	24.119372
mocuzari	mocuzari	04-noroeste	03-obregon	2006-06-30	20060630	58.519083
mocuzari	mocuzari	04-noroeste	03-obregon	2006-07-31	20060731	109.449107
mocuzari	mocuzari	04-noroeste	03-obregon	2006-08-31	20060831	104.017109
mocuzari	mocuzari	04-noroeste	03-obregon	2006-09-30	20060930	0
mocuzari	mocuzari	04-noroeste	03-obregon	2006-10-31	20061031	0
mocuzari	mocuzari	04-noroeste	03-obregon	2006-11-30	20061130	0
mocuzari	mocuzari	04-noroeste	03-obregon	2006-12-31	20061231	0
malpaso	malpaso	02-oriental	39-grijalva	2006-01-31	20060131	35.724733
malpaso	malpaso	02-oriental	39-grijalva	2006-02-29	20060229	44.467429
malpaso	malpaso	02-oriental	39-grijalva	2006-03-31	20060331	56.786415
malpaso	malpaso	02-oriental	39-grijalva	2006-04-30	20060430	58.132596
malpaso	malpaso	02-oriental	39-grijalva	2006-05-31	20060531	59.256401
malpaso	malpaso	02-oriental	39-grijalva	2006-06-30	20060630	55.330562
malpaso	malpaso	02-oriental	39-grijalva	2006-07-31	20060731	56.408869
malpaso	malpaso	02-oriental	39-grijalva	2006-08-31	20060831	60.350361
malpaso	malpaso	02-oriental	39-grijalva	2006-09-30	20060930	40.370839
malpaso	malpaso	02-oriental	39-grijalva	2006-10-31	20061031	12.467811
malpaso	malpaso	02-oriental	39-grijalva	2006-11-30	20061130	22.1176
malpaso	malpaso	02-oriental	39-grijalva	2006-12-31	20061231	22.450016
mazatepec	mazatepec	02-oriental	32-poza_rica	2015-01-31	20150131	28.594869
mazatepec	mazatepec	02-oriental	32-poza_rica	2015-02-29	20150229	19.190857
mazatepec	mazatepec	02-oriental	32-poza_rica	2015-03-31	20150331	20.101065
mazatepec	mazatepec	02-oriental	32-poza_rica	2015-04-30	20150430	7.031944
mazatepec	mazatepec	02-oriental	32-poza_rica	2015-05-31	20150531	3.734663
mazatepec	mazatepec	02-oriental	32-poza_rica	2015-06-30	20150630	23.63673
mazatepec	mazatepec	02-oriental	32-poza_rica	2015-07-31	20150731	37.887568
mazatepec	mazatepec	02-oriental	32-poza_rica	2015-08-31	20150831	14.285033
mazatepec	mazatepec	02-oriental	32-poza_rica	2015-09-30	20150930	0
mazatepec	mazatepec	02-oriental	32-poza_rica	2015-10-31	20151031	0
mazatepec	mazatepec	02-oriental	32-poza_rica	2015-11-30	20151130	0
mazatepec	mazatepec	02-oriental	32-poza_rica	2015-12-31	20151231	0
micos	micos	06-noreste	18-valles	2012-01-31	20120131	49.387151
micos	micos	06-noreste	18-valles	2012-02-29	20120229	29.24498
micos	micos	06-noreste	18-valles	2012-03-31	20120331	25.483129
micos	micos	06-noreste	18-valles	2012-04-30	20120430	24.978198
micos	micos	06-noreste	18-valles	2012-05-31	20120531	25.256119
micos	micos	06-noreste	18-valles	2012-06-30	20120630	17.364543
micos	micos	06-noreste	18-valles	2012-07-31	20120731	32.905883
micos	micos	06-noreste	18-valles	2012-08-31	20120831	46.244569
micos	micos	06-noreste	18-valles	2012-09-30	20120930	47.722263
micos	micos	06-noreste	18-valles	2012-10-31	20121031	42.302959
micos	micos	06-noreste	18-valles	2012-11-30	20121130	42.325783
micos	micos	06-noreste	18-valles	2012-12-31	20121231	42.575488
oviachic	oviachic	04-noroeste	03-obregon	2012-01-31	20120131	82.436947
oviachic	oviachic	04-noroeste	03-obregon	2012-02-29	20120229	106.086544
oviachic	oviachic	04-noroeste	03-obregon	2012-03-31	20120331	98.961736
oviachic	oviachic	04-noroeste	03-obregon	2012-04-30	20120430	55.290893
oviachic	oviachic	04-noroeste	03-obregon	2012-05-31	20120531	18.665953
oviachic	oviachic	04-noroeste	03-obregon	2012-06-30	20120630	26.072056
oviachic	oviachic	04-noroeste	03-obregon	2012-07-31	20120731	13.752702
oviachic	oviachic	04-noroeste	03-obregon	2012-08-31	20120831	15.999363
oviachic	oviachic	04-noroeste	03-obregon	2012-09-30	20120930	13.015205
oviachic	oviachic	04-noroeste	03-obregon	2012-10-31	20121031	36.608192
oviachic	oviachic	04-noroeste	03-obregon	2012-11-30	20121130	110.276787
oviachic	oviachic	04-noroeste	03-obregon	2012-12-31	20121231	56.086897
penitas	penitas	02-oriental	38-tabasco	2012-01-31	20120131	53.448273
penitas	penitas	02-oriental	38-tabasco	2012-02-29	20120229	59.21294
penitas	penitas	02-oriental	38-tabasco	2012-03-31	20120331	63.23416
penitas	penitas	02-oriental	38-tabasco	2012-04-30	20120430	63.835642
penitas	penitas	02-oriental	38-tabasco	2012-05-31	20120531	64.856729
penitas	penitas	02-oriental	38-tabasco	2012-06-30	20120630	64.894965
penitas	penitas	02-oriental	38-tabasco	2012-07-31	20120731	55.469332
penitas	penitas	02-oriental	38-tabasco	2012-08-31	20120831	56.323867
penitas	penitas	02-oriental	38-tabasco	2012-09-30	20120930	65.649679
penitas	penitas	02-oriental	38-tabasco	2012-10-31	20121031	44.610571
penitas	penitas	02-oriental	38-tabasco	2012-11-30	20121130	40.30761
penitas	penitas	02-oriental	38-tabasco	2012-12-31	20121231	33.905338
puente_grande	puente_grande	03-occidental	23-guadalajara	2012-01-31	20120131	12.414008
puente_grande	puente_grande	03-occidental	23-guadalajara	2012-02-29	20120229	42.528065
puente_grande	puente_grande	03-occidental	23-guadalajara	2012-03-31	20120331	25.60112
puente_grande	puente_grande	03-occidental	23-guadalajara	2012-04-30	20120430	18.527361
puente_grande	puente_grande	03-occidental	23-guadalajara	2012-05-31	20120531	14.302136
puente_grande	puente_grande	03-occidental	23-guadalajara	2012-06-30	20120630	41.26409
puente_grande	puente_grande	03-occidental	23-guadalajara	2012-07-31	20120731	85.857407
puente_grande	puente_grande	03-occidental	23-guadalajara	2012-08-31	20120831	55.14201
puente_grande	puente_grande	03-occidental	23-guadalajara	2012-09-30	20120930	51.633873
puente_grande	puente_grande	03-occidental	23-guadalajara	2012-10-31	20121031	20.159767
puente_grande	puente_grande	03-occidental	23-guadalajara	2012-11-30	20121130	11.737068
puente_grande	puente_grande	03-occidental	23-guadalajara	2012-12-31	20121231	0
sanalona	sanalona	04-noroeste	05-culiacan	2015-01-31	20150131	94.485455
sanalona	sanalona	04-noroeste	05-culiacan	2015-02-29	20150229	71.306968
sanalona	sanalona	04-noroeste	05-culiacan	2015-03-31	20150331	82.155117
sanalona	sanalona	04-noroeste	05-culiacan	2015-04-30	20150430	38.341062
sanalona	sanalona	04-noroeste	05-culiacan	2015-05-31	20150531	8.569412
sanalona	sanalona	04-noroeste	05-culiacan	2015-06-30	20150630	4.37253
sanalona	sanalona	04-noroeste	05-culiacan	2015-07-31	20150731	1.658314
sanalona	sanalona	04-noroeste	05-culiacan	2015-08-31	20150831	18.35071
sanalona	sanalona	04-noroeste	05-culiacan	2015-09-30	20150930	102.688998
sanalona	sanalona	04-noroeste	05-culiacan	2015-10-31	20151031	94.592464
sanalona	sanalona	04-noroeste	05-culiacan	2015-11-30	20151130	92.615308
sanalona	sanalona	04-noroeste	05-culiacan	2015-12-31	20151231	51.522341
santa_rosa	santa_rosa	03-occidental	23-guadalajara	2006-01-31	20060131	3.810484
santa_rosa	santa_rosa	03-occidental	23-guadalajara	2006-02-29	20060229	18.158456
santa_rosa	santa_rosa	03-occidental	23-guadalajara	2006-03-31	20060331	28.560868
santa_rosa	santa_rosa	03-occidental	23-guadalajara	2006-04-30	20060430	20.136706
santa_rosa	santa_rosa	03-occidental	23-guadalajara	2006-05-31	20060531	17.12884
santa_rosa	santa_rosa	03-occidental	23-guadalajara	2006-06-30	20060630	21.217659
santa_rosa	santa_rosa	03-occidental	23-guadalajara	2006-07-31	20060731	26.318164
santa_rosa	santa_rosa	03-occidental	23-guadalajara	2006-08-31	20060831	75.673387
santa_rosa	santa_rosa	03-occidental	23-guadalajara	2006-09-30	20060930	69.518254
santa_rosa	santa_rosa	03-occidental	23-guadalajara	2006-10-31	20061031	81.245584
santa_rosa	santa_rosa	03-occidental	23-guadalajara	2006-11-30	20061130	57.72877
santa_rosa	santa_rosa	03-occidental	23-guadalajara	2006-12-31	20061231	15.150922
schpoina	schpoina	02-oriental	39-grijalva	2006-01-31	20060131	34.781526
schpoina	schpoina	02-oriental	39-grijalva	2006-02-29	20060229	31.621639
schpoina	schpoina	02-oriental	39-grijalva	2006-03-31	20060331	30.037682
schpoina	schpoina	02-oriental	39-grijalva	2006-04-30	20060430	33.196987
schpoina	schpoina	02-oriental	39-grijalva	2006-05-31	20060531	39.962798
schpoina	schpoina	02-oriental	39-grijalva	2006-06-30	20060630	60.291543
schpoina	schpoina	02-oriental	39-grijalva	2006-07-31	20060731	61.163234
schpoina	schpoina	02-oriental	39-grijalva	2006-08-31	20060831	61.177875
schpoina	schpoina	02-oriental	39-grijalva	2006-09-30	20060930	73.677889
schpoina	schpoina	02-oriental	39-grijalva	2006-10-31	20061031	71.629104
schpoina	schpoina	02-oriental	39-grijalva	2006-11-30	20061130	55.185206
schpoina	schpoina	02-oriental	39-grijalva	2006-12-31	20061231	40.424467
aguamilpa_solidaridad	aguamilpa_solidaridad	03-occidental	22-tepic	2006-01-31	20060131	7.185193
aguamilpa_solidaridad	aguamilpa_solidaridad	03-occidental	22-tepic	2006-02-29	20060229	7.50453
aguamilpa_solidaridad	aguamilpa_solidaridad	03-occidental	22-tepic	2006-03-31	20060331	7.379202
aguamilpa_solidaridad	aguamilpa_solidaridad	03-occidental	22-tepic	2006-04-30	20060430	8.094339
aguamilpa_solidaridad	aguamilpa_solidaridad	03-occidental	22-tepic	2006-05-31	20060531	7.972901
aguamilpa_solidaridad	aguamilpa_solidaridad	03-occidental	22-tepic	2006-06-30	20060630	9.41791
aguamilpa_solidaridad	aguamilpa_solidaridad	03-occidental	22-tepic	2006-07-31	20060731	8.830823
aguamilpa_solidaridad	aguamilpa_solidaridad	03-occidental	22-tepic	2006-08-31	20060831	8.786998
aguamilpa_solidaridad	aguamilpa_solidaridad	03-occidental	22-tepic	2006-09-30	20060930	7.839449
aguamilpa_solidaridad	aguamilpa_solidaridad	03-occidental	22-tepic	2006-10-31	20061031	7.664564
aguamilpa_solidaridad	aguamilpa_solidaridad	03-occidental	22-tepic	2006-11-30	20061130	7.573652
aguamilpa_solidaridad	aguamilpa_solidaridad	03-occidental	22-tepic	2006-12-31	20061231	7.718122
tamazulapan	tamazulapan	02-oriental	36-temascal	2012-01-31	20120131	37.109781
tamazulapan	tamazulapan	02-oriental	36-temascal	2012-02-29	20120229	35.838084
tamazulapan	tamazulapan	02-oriental	36-temascal	2012-03-31	20120331	33.422271
tamazulapan	tamazulapan	02-oriental	36-temascal	2012-04-30	20120430	35.559308
tamazulapan	tamazulapan	02-oriental	36-temascal	2012-05-31	20120531	33.709569
tamazulapan	tamazulapan	02-oriental	36-temascal	2012-06-30	20120630	29.424283
tamazulapan	tamazulapan	02-oriental	36-temascal	2012-07-31	20120731	40.313421
tamazulapan	tamazulapan	02-oriental	36-temascal	2012-08-31	20120831	40.535412
tamazulapan	tamazulapan	02-oriental	36-temascal	2012-09-30	20120930	38.793907
tamazulapan	tamazulapan	02-oriental	36-temascal	2012-10-31	20121031	42.053742
tamazulapan	tamazulapan	02-oriental	36-temascal	2012-11-30	20121130	38.989695
tamazulapan	tamazulapan	02-oriental	36-temascal	2012-12-31	20121231	39.934638
temascal	temascal	02-oriental	36-temascal	2015-01-31	20150131	30.166017
temascal	temascal	02-oriental	36-temascal	2015-02-29	20150229	50.580685
temascal	temascal	02-oriental	36-temascal	2015-03-31	20150331	37.133103
temascal	temascal	02-oriental	36-temascal	2015-04-30	20150430	61.334688
temascal	temascal	02-oriental	36-temascal	2015-05-31	20150531	76.18138
temascal	temascal	02-oriental	36-temascal	2015-06-30	20150630	34.097155
temascal	temascal	02-oriental	36-temascal	2015-07-31	20150731	49.810763
temascal	temascal	02-oriental	36-temascal	2015-08-31	20150831	18.807738
temascal	temascal	02-oriental	36-temascal	2015-09-30	20150930	11.388355
temascal	temascal	02-oriental	36-temascal	2015-10-31	20151031	15.891788
temascal	temascal	02-oriental	36-temascal	2015-11-30	20151130	29.850204
temascal	temascal	02-oriental	36-temascal	2015-12-31	20151231	18.011833
texolo	texolo	02-oriental	33-veracruz	2006-01-31	20060131	87.476815
texolo	texolo	02-oriental	33-veracruz	2006-02-29	20060229	66.01796
texolo	texolo	02-oriental	33-veracruz	2006-03-31	20060331	51.714382
texolo	texolo	02-oriental	33-veracruz	2006-04-30	20060430	46.251823
texolo	texolo	02-oriental	33-veracruz	2006-05-31	20060531	48.137601
texolo	texolo	02-oriental	33-veracruz	2006-06-30	20060630	92.52309
texolo	texolo	02-oriental	33-veracruz	2006-07-31	20060731	83.272681
texolo	texolo	02-oriental	33-veracruz	2006-08-31	20060831	74.467994
texolo	texolo	02-oriental	33-veracruz	2006-09-30	20060930	94.886024
texolo	texolo	02-oriental	33-veracruz	2006-10-31	20061031	4.41297
texolo	texolo	02-oriental	33-veracruz	2006-11-30	20061130	0.851563
texolo	texolo	02-oriental	33-veracruz	2006-12-31	20061231	80.033014
tirio	tirio	03-occidental	28-carapan	2006-01-31	20060131	28.821815
tirio	tirio	03-occidental	28-carapan	2006-02-29	20060229	27.529968
tirio	tirio	03-occidental	28-carapan	2006-03-31	20060331	31.409304
tirio	tirio	03-occidental	28-carapan	2006-04-30	20060430	23.880145
tirio	tirio	03-occidental	28-carapan	2006-05-31	20060531	19.426335
tirio	tirio	03-occidental	28-carapan	2006-06-30	20060630	14.787738
tirio	tirio	03-occidental	28-carapan	2006-07-31	20060731	22.803229
tirio	tirio	03-occidental	28-carapan	2006-08-31	20060831	41.259394
tirio	tirio	03-occidental	28-carapan	2006-09-30	20060930	34.717914
tirio	tirio	03-occidental	28-carapan	2006-10-31	20061031	58.496071
tirio	tirio	03-occidental	28-carapan	2006-11-30	20061130	21.609134
tirio	tirio	03-occidental	28-carapan	2006-12-31	20061231	31.568485
tuxpango	tuxpango	02-oriental	36-temascal	2015-01-31	20150131	25.708647
tuxpango	tuxpango	02-oriental	36-temascal	2015-02-29	20150229	23.042118
tuxpango	tuxpango	02-oriental	36-temascal	2015-03-31	20150331	25.483218
tuxpango	tuxpango	02-oriental	36-temascal	2015-04-30	20150430	0.236991
tuxpango	tuxpango	02-oriental	36-temascal	2015-05-31	20150531	13.868944
tuxpango	tuxpango	02-oriental	36-temascal	2015-06-30	20150630	26.181262
tuxpango	tuxpango	02-oriental	36-temascal	2015-07-31	20150731	25.549093
tuxpango	tuxpango	02-oriental	36-temascal	2015-08-31	20150831	25.739983
tuxpango	tuxpango	02-oriental	36-temascal	2015-09-30	20150930	25.771231
tuxpango	tuxpango	02-oriental	36-temascal	2015-10-31	20151031	25.443134
tuxpango	tuxpango	02-oriental	36-temascal	2015-11-30	20151130	26.281115
tuxpango	tuxpango	02-oriental	36-temascal	2015-12-31	20151231	24.232579
zimapan	zimapan	03-occidental	30-queretaro	2006-01-31	20060131	31.572843
zimapan	zimapan	03-occidental	30-queretaro	2006-02-29	20060229	41.20742
zimapan	zimapan	03-occidental	30-queretaro	2006-03-31	20060331	28.999691
zimapan	zimapan	03-occidental	30-queretaro	2006-04-30	20060430	28.176867
zimapan	zimapan	03-occidental	30-queretaro	2006-05-31	20060531	44.603543
zimapan	zimapan	03-occidental	30-queretaro	2006-06-30	20060630	50.258257
zimapan	zimapan	03-occidental	30-queretaro	2006-07-31	20060731	42.728988
zimapan	zimapan	03-occidental	30-queretaro	2006-08-31	20060831	76.648302
zimapan	zimapan	03-occidental	30-queretaro	2006-09-30	20060930	91.659001
zimapan	zimapan	03-occidental	30-queretaro	2006-10-31	20061031	65.386256
zimapan	zimapan	03-occidental	30-queretaro	2006-11-30	20061130	30.545185
zimapan	zimapan	03-occidental	30-queretaro	2006-12-31	20061231	35.0996
zumpimito	zumpimito	03-occidental	28-carapan	2012-01-31	20120131	2.691372
zumpimito	zumpimito	03-occidental	28-carapan	2012-02-29	20120229	15.525948
zumpimito	zumpimito	03-occidental	28-carapan	2012-03-31	20120331	0.253952
zumpimito	zumpimito	03-occidental	28-carapan	2012-04-30	20120430	68.850876
zumpimito	zumpimito	03-occidental	28-carapan	2012-05-31	20120531	62.522993
zumpimito	zumpimito	03-occidental	28-carapan	2012-06-30	20120630	59.193469
zumpimito	zumpimito	03-occidental	28-carapan	2012-07-31	20120731	0
zumpimito	zumpimito	03-occidental	28-carapan	2012-08-31	20120831	0
zumpimito	zumpimito	03-occidental	28-carapan	2012-09-30	20120930	0
zumpimito	zumpimito	03-occidental	28-carapan	2012-10-31	20121031	0
zumpimito	zumpimito	03-occidental	28-carapan	2012-11-30	20121130	0
zumpimito	zumpimito	03-occidental	28-carapan	2012-12-31	20121231	0
