timepoint,capacity_factor
201401010000,0.08409449
201401010100,0.09558308
201401010200,0.11871243
201401010300,0.14398603
201401010400,0.15311118
201401010500,0.14807307
201401010600,0.13328079
201401010700,0.1019267
201401010800,0.07618644
201401010900,0.05724943
201401011000,0.07040078
201401011100,0.10126428
201401011200,0.12506008
201401011300,0.14074865
201401011400,0.15977055
201401011500,0.16429008
201401011600,0.15780172
201401011700,0.15798624
201401011800,0.15724871
201401011900,0.14570588
201401012000,0.12364313
201401012100,0.09899365
201401012200,0.07337057
201401012300,0.05685983
201401020000,0.05475877
201401020100,0.06766898
201401020200,0.0997487
201401020300,0.15771678
201401020400,0.22079349
201401020500,0.26685034
201401020600,0.28385548
201401020700,0.26517555
201401020800,0.22795304
201401020900,0.18506343
201401021000,0.17905951
201401021100,0.18341969
201401021200,0.18733954
201401021300,0.18694007
201401021400,0.19302723
201401021500,0.18530694
201401021600,0.17456587
201401021700,0.17687592
201401021800,0.18692431
201401021900,0.18730348
201401022000,0.15457847
201401022100,0.11012729
201401022200,0.07181096
201401022300,0.04767526
201401030000,0.04130312
201401030100,0.04873525
201401030200,0.08166081
201401030300,0.11312657
201401030400,0.11513651
201401030500,0.09281958
201401030600,0.068519
201401030700,0.05340354
201401030800,0.03119216
201401030900,0.01160273
201401031000,0.00178012
201401031100,0.00042782
201401031200,0.00057679
201401031300,0.00110231
201401031400,0.00162711
201401031500,0.00209528
201401031600,0.00145428
201401031700,0.00126939
201401031800,0.00268132
201401031900,0.00211475
201401032000,0.00855686
201401032100,0.03748547
201401032200,0.07296308
201401032300,0.09445072
201401040000,0.07619146
201401040100,0.0363357
201401040200,0.01705412
201401040300,0.02796859
201401040400,0.0365512
201401040500,0.02202907
201401040600,0.00494214
201401040700,0.00114801
201401040800,0.00227651
201401040900,0.00128086
201401041000,0.00042911
201401041100,0.00018712
201401041200,0.00051203
201401041300,0.00102632
201401041400,0.00106258
201401041500,0.00113555
201401041600,0.00136878
201401041700,0.00090103
201401041800,0.00099687
201401041900,0.00443666
201401042000,0.01509854
201401042100,0.03859308
201401042200,0.07538902
201401042300,0.12721075
201401050000,0.15489399
201401050100,0.15027903
201401050200,0.13369918
201401050300,0.12441058
201401050400,0.12587292
201401050500,0.12641811
201401050600,0.12032769
201401050700,0.11231192
201401050800,0.09950515
201401050900,0.0572791
201401051000,0.03315891
201401051100,0.02692748
201401051200,0.01261492
201401051300,0.00696482
201401051400,0.00408313
201401051500,0.00314315
201401051600,0.004597
201401051700,0.01186828
201401051800,0.01695259
201401051900,0.01081661
201401052000,0.00621043
201401052100,0.00832311
201401052200,0.02274091
201401052300,0.05564957
201401060000,0.10318685
201401060100,0.15966321
201401060200,0.22992991
201401060300,0.30243851
201401060400,0.3576708
201401060500,0.41000376
201401060600,0.41955331
201401060700,0.37678221
201401060800,0.29506528
201401060900,0.18190435
201401061000,0.12546226
201401061100,0.11321671
201401061200,0.13140403
201401061300,0.17469254
201401061400,0.23068168
201401061500,0.25747425
201401061600,0.24395839
201401061700,0.20788996
201401061800,0.16476688
201401061900,0.13430187
201401062000,0.1177384
201401062100,0.12229043
201401062200,0.13407488
201401062300,0.14402236
201401070000,0.15521803
201401070100,0.17001537
201401070200,0.20648847
201401070300,0.267053
201401070400,0.33674855
201401070500,0.37356146
