month,day,hour,capacity_factor
1,1,0.0,0.07444592
1,1,1.0,0.05776465
1,1,2.0,0.03927789
1,1,3.0,0.02760981
1,1,4.0,0.02442296
1,1,5.0,0.02514623
1,1,6.0,0.0310483
1,1,7.0,0.03592433
1,1,8.0,0.01529015
1,1,9.0,0.00067368
1,1,10.0,0.01162553
1,1,11.0,0.07609677
1,1,12.0,0.13749692
1,1,13.0,0.18549888
1,1,14.0,0.20727071
1,1,15.0,0.19166982
1,1,16.0,0.13609912
1,1,17.0,0.08308933
1,1,18.0,0.07029395
1,1,19.0,0.05945534
1,1,20.0,0.04644541
1,1,21.0,0.02116886
1,1,22.0,0.00264524
1,1,23.0,7.381e-05
1,2,0.0,3.675e-05
1,2,1.0,0.00148024
1,2,2.0,0.02210133
1,2,3.0,0.07967861
1,2,4.0,0.15900012
1,2,5.0,0.24155929
1,2,6.0,0.32930287
1,2,7.0,0.36160457
1,2,8.0,0.24866909
1,2,9.0,0.30877053
1,2,10.0,0.30974511
1,2,11.0,0.23937906
1,2,12.0,0.18734811
1,2,13.0,0.15240878
1,2,14.0,0.13513835
1,2,15.0,0.14128951
1,2,16.0,0.18950708
1,2,17.0,0.31750727
1,2,18.0,0.59067521
1,2,19.0,0.72648432
1,2,20.0,0.76558743
1,2,21.0,0.73672706
1,2,22.0,0.75689503
1,2,23.0,0.75582718
1,3,0.0,0.74774263
1,3,1.0,0.72996764
1,3,2.0,0.63579541
1,3,3.0,0.52271208
1,3,4.0,0.45099037
1,3,5.0,0.31680538
1,3,6.0,0.26861262
1,3,7.0,0.23290307
1,3,8.0,0.16668208
1,3,9.0,0.11697352
1,3,10.0,0.0741038
1,3,11.0,0.02470489
1,3,12.0,0.00617925
1,3,13.0,0.01630538
1,3,14.0,0.04428993
1,3,15.0,0.06879372
1,3,16.0,0.07167185
1,3,17.0,0.04174836
1,3,18.0,0.01108341
1,3,19.0,0.00181545
1,3,20.0,0.00027775
1,3,21.0,0.00027999
1,3,22.0,0.00180817
1,3,23.0,0.00856486
1,4,0.0,0.0200372
1,4,1.0,0.03059312
1,4,2.0,0.03341867
1,4,3.0,0.02150788
1,4,4.0,0.01066204
1,4,5.0,0.00539484
1,4,6.0,0.00119568
1,4,7.0,0.00021374
1,4,8.0,6.323e-05
1,4,9.0,0.01082874
1,4,10.0,0.19233643
1,4,11.0,0.25202781
1,4,12.0,0.26371086
1,4,13.0,0.30541034
1,4,14.0,0.31547083
1,4,15.0,0.25832054
1,4,16.0,0.23243573
1,4,17.0,0.20045827
1,4,18.0,0.15615251
1,4,19.0,0.13291001
1,4,20.0,0.12297661
1,4,21.0,0.12027579
1,4,22.0,0.10300215
1,4,23.0,0.09581756
1,5,0.0,0.09266301
1,5,1.0,0.0867465
1,5,2.0,0.08939353
1,5,3.0,0.08656206
1,5,4.0,0.0609533
1,5,5.0,0.0339683
1,5,6.0,0.02387374
1,5,7.0,0.0250256
1,5,8.0,0.0141659
1,5,9.0,0.04105915
1,5,10.0,0.21000651
1,5,11.0,0.2049534
1,5,12.0,0.20733748
1,5,13.0,0.21130411
1,5,14.0,0.19598879
1,5,15.0,0.1839821
1,5,16.0,0.15381482
1,5,17.0,0.09905254
1,5,18.0,0.05891356
1,5,19.0,0.02835527
1,5,20.0,0.01311807
1,5,21.0,0.00672214
1,5,22.0,0.00265679
1,5,23.0,0.0010782
1,6,0.0,0.00083458
1,6,1.0,0.00907118
1,6,2.0,0.04885679
1,6,3.0,0.10126176
1,6,4.0,0.15216681
1,6,5.0,0.18673814
1,6,6.0,0.20445579
1,6,7.0,0.19650201
1,6,8.0,0.1661367
1,6,9.0,0.18812193
1,6,10.0,0.19055161
1,6,11.0,0.14476555
1,6,12.0,0.1117542
1,6,13.0,0.08171207
1,6,14.0,0.05245947
1,6,15.0,0.04055314
1,6,16.0,0.03213924
1,6,17.0,0.03738091
1,6,18.0,0.16438937
1,6,19.0,0.35734362
1,6,20.0,0.43158743
1,6,21.0,0.44513028
1,6,22.0,0.41797958
1,6,23.0,0.35170904
1,7,0.0,0.27867538
1,7,1.0,0.20818121
1,7,2.0,0.14052773
1,7,3.0,0.09998387
1,7,4.0,0.10361908
1,7,5.0,0.152824
1,7,6.0,0.20379711
1,7,7.0,0.23294376
1,7,8.0,0.14113814
1,7,9.0,0.12462893
1,7,10.0,0.06794313
1,7,11.0,0.01449826
1,7,12.0,0.05282322
1,7,13.0,0.13945707
1,7,14.0,0.21436554
1,7,15.0,0.23213575
1,7,16.0,0.20875465
1,7,17.0,0.11087252
1,7,18.0,0.03480129
1,7,19.0,0.01251382
1,7,20.0,0.01696145
1,7,21.0,0.03831205
1,7,22.0,0.07204262
1,7,23.0,0.10436117
1,8,0.0,0.09902727
1,8,1.0,0.06655538
1,8,2.0,0.04080672
1,8,3.0,0.01647167
1,8,4.0,0.00224882
1,8,5.0,0.00017602
1,8,6.0,0.00019311
1,8,7.0,0.0013349
1,8,8.0,0.00227496
1,8,9.0,0.00590166
1,8,10.0,0.06134765
1,8,11.0,0.09022245
1,8,12.0,0.12079562
1,8,13.0,0.14257913
1,8,14.0,0.15008515
1,8,15.0,0.15125055
1,8,16.0,0.1439686
1,8,17.0,0.11382847
1,8,18.0,0.08226854
1,8,19.0,0.0488193
1,8,20.0,0.02847153
1,8,21.0,0.02740141
1,8,22.0,0.03886321
1,8,23.0,0.05314516
1,9,0.0,0.06236408
1,9,1.0,0.06403616
1,9,2.0,0.05778094
1,9,3.0,0.04116996
1,9,4.0,0.02058806
1,9,5.0,0.00718034
1,9,6.0,0.00211874
1,9,7.0,0.00032819
1,9,8.0,8.04e-06
1,9,9.0,0.00011685
1,9,10.0,0.05464207
1,9,11.0,0.11530662
1,9,12.0,0.17504455
1,9,13.0,0.233305
1,9,14.0,0.27747774
1,9,15.0,0.29723551
1,9,16.0,0.28419018
1,9,17.0,0.24298495
1,9,18.0,0.24588054
1,9,19.0,0.25908499
1,9,20.0,0.30248407
1,9,21.0,0.36738003
1,9,22.0,0.41658231
1,9,23.0,0.42334643
1,10,0.0,0.37358617
1,10,1.0,0.26723463
1,10,2.0,0.15795099
1,10,3.0,0.08328948
1,10,4.0,0.03885388
1,10,5.0,0.02213688
1,10,6.0,0.01484792
1,10,7.0,0.01258073
1,10,8.0,0.00673972
1,10,9.0,0.03580083
1,10,10.0,0.50535211
1,10,11.0,0.61532837
1,10,12.0,0.66104103
1,10,13.0,0.69021988
1,10,14.0,0.72212549
1,10,15.0,0.71997335
1,10,16.0,0.65672595
1,10,17.0,0.48146293
1,10,18.0,0.41522085
1,10,19.0,0.36335448
1,10,20.0,0.29753904
1,10,21.0,0.23073051
1,10,22.0,0.1592302
1,10,23.0,0.09037979
1,11,0.0,0.04236872
1,11,1.0,0.01699632
1,11,2.0,0.00695851
1,11,3.0,0.00392403
1,11,4.0,0.01049447
1,11,5.0,0.03611883
1,11,6.0,0.08018853
1,11,7.0,0.12859397
1,11,8.0,0.10988634
1,11,9.0,0.04096738
1,11,10.0,0.0304651
1,11,11.0,0.01664729
1,11,12.0,0.01650207
1,11,13.0,0.02514757
1,11,14.0,0.04506324
1,11,15.0,0.10535351
1,11,16.0,0.21451268
1,11,17.0,0.32279481
1,11,18.0,0.47554977
1,11,19.0,0.56844906
1,11,20.0,0.66816989
1,11,21.0,0.69399132
1,11,22.0,0.70486351
1,11,23.0,0.64163742
1,12,0.0,0.55644081
1,12,1.0,0.46532436
1,12,2.0,0.39367827
1,12,3.0,0.31617583
1,12,4.0,0.28036821
1,12,5.0,0.21616583
1,12,6.0,0.13615437
1,12,7.0,0.08835531
1,12,8.0,0.04530227
1,12,9.0,0.06410319
1,12,10.0,0.2252358
1,12,11.0,0.45388479
1,12,12.0,0.61277927
1,12,13.0,0.7311893
1,12,14.0,0.77336573
1,12,15.0,0.72423046
1,12,16.0,0.62385228
1,12,17.0,0.43952297
1,12,18.0,0.35882042
1,12,19.0,0.33632633
1,12,20.0,0.27909196
1,12,21.0,0.21047533
1,12,22.0,0.15723745
1,12,23.0,0.11529411
1,13,0.0,0.08342056
1,13,1.0,0.06284903
1,13,2.0,0.04983903
1,13,3.0,0.03517415
1,13,4.0,0.01870273
1,13,5.0,0.00660472
1,13,6.0,0.00197291
1,13,7.0,0.00129689
1,13,8.0,0.00237728
1,13,9.0,0.00589664
1,13,10.0,0.09679548
1,13,11.0,0.13170394
1,13,12.0,0.11232935
1,13,13.0,0.07916124
1,13,14.0,0.05465222
1,13,15.0,0.0505886
1,13,16.0,0.07021951
1,13,17.0,0.14707984
1,13,18.0,0.34523691
1,13,19.0,0.58319605
1,13,20.0,0.71034158
1,13,21.0,0.70968144
1,13,22.0,0.64223987
1,13,23.0,0.59071735
1,14,0.0,0.56038636
1,14,1.0,0.53486432
1,14,2.0,0.49330872
1,14,3.0,0.45941147
1,14,4.0,0.42230458
1,14,5.0,0.38886799
1,14,6.0,0.37624227
1,14,7.0,0.36162571
1,14,8.0,0.17107731
1,14,9.0,0.1761474
1,14,10.0,0.10623821
1,14,11.0,0.0134579
1,14,12.0,2.541e-05
1,14,13.0,1.833e-05
1,14,14.0,0.00209168
1,14,15.0,0.01037394
1,14,16.0,0.01739483
1,14,17.0,0.03359163
1,14,18.0,0.03840882
1,14,19.0,0.04981828
1,14,20.0,0.13491791
1,14,21.0,0.32517412
1,14,22.0,0.5348642
1,14,23.0,0.61627002
1,15,0.0,0.62628258
1,15,1.0,0.63542695
1,15,2.0,0.65316174
1,15,3.0,0.65616731
1,15,4.0,0.66817905
1,15,5.0,0.70026619
1,15,6.0,0.73503271
1,15,7.0,0.71026536
1,15,8.0,0.54703373
1,15,9.0,0.87751128
1,15,10.0,0.84631565
1,15,11.0,0.7102765
1,15,12.0,0.54343829
1,15,13.0,0.36708678
1,15,14.0,0.23407042
1,15,15.0,0.19167165
1,15,16.0,0.22306942
1,15,17.0,0.29656875
1,15,18.0,0.5185309
1,15,19.0,0.63555282
1,15,20.0,0.57756558
1,15,21.0,0.48420508
1,15,22.0,0.40727385
1,15,23.0,0.33001732
1,16,0.0,0.24714265
1,16,1.0,0.16635923
1,16,2.0,0.1086068
1,16,3.0,0.06920766
1,16,4.0,0.04823918
1,16,5.0,0.05145747
1,16,6.0,0.06135776
1,16,7.0,0.06818694
1,16,8.0,0.0360597
1,16,9.0,0.00360133
1,16,10.0,0.00254873
1,16,11.0,0.01177245
1,16,12.0,0.02177008
1,16,13.0,0.02037469
1,16,14.0,0.01861452
1,16,15.0,0.03580297
1,16,16.0,0.05123477
1,16,17.0,0.05310429
1,16,18.0,0.0397564
1,16,19.0,0.03205914
1,16,20.0,0.02815852
1,16,21.0,0.02459007
1,16,22.0,0.02321439
1,16,23.0,0.02688562
1,17,0.0,0.03651274
1,17,1.0,0.05405403
1,17,2.0,0.08020804
1,17,3.0,0.10066161
1,17,4.0,0.10832494
1,17,5.0,0.13299407
1,17,6.0,0.17794897
1,17,7.0,0.23646912
1,17,8.0,0.18623209
1,17,9.0,0.07852153
1,17,10.0,0.12552531
1,17,11.0,0.07774161
1,17,12.0,0.05675873
1,17,13.0,0.04312073
1,17,14.0,0.04116122
1,17,15.0,0.05109862
1,17,16.0,0.08406959
1,17,17.0,0.16788186
1,17,18.0,0.41517501
1,17,19.0,0.68703041
1,17,20.0,0.7339885
1,17,21.0,0.67314568
1,17,22.0,0.56561416
1,17,23.0,0.4919106
1,18,0.0,0.3931652
1,18,1.0,0.30889504
1,18,2.0,0.25908647
1,18,3.0,0.2080773
1,18,4.0,0.16227774
1,18,5.0,0.13976062
1,18,6.0,0.14726697
1,18,7.0,0.14403024
1,18,8.0,0.06478103
1,18,9.0,0.02125923
1,18,10.0,0.00611199
1,18,11.0,0.00108825
1,18,12.0,0.00079299
1,18,13.0,0.00021025
1,18,14.0,0.00050525
1,18,15.0,0.00296308
1,18,16.0,0.00677999
1,18,17.0,0.00826476
1,18,18.0,0.00334408
1,18,19.0,6.692e-05
1,18,20.0,0.0
1,18,21.0,2e-08
1,18,22.0,2.59e-05
1,18,23.0,4.84e-05
1,19,0.0,0.00021657
1,19,1.0,0.00116674
1,19,2.0,0.00533106
1,19,3.0,0.0244038
1,19,4.0,0.06107843
1,19,5.0,0.107485
1,19,6.0,0.15692556
1,19,7.0,0.20916216
1,19,8.0,0.16316544
1,19,9.0,0.07000851
1,19,10.0,0.08748651
1,19,11.0,0.05778511
1,19,12.0,0.03434817
1,19,13.0,0.0192505
1,19,14.0,0.01061957
1,19,15.0,0.00407616
1,19,16.0,0.00234827
1,19,17.0,0.01118557
1,19,18.0,0.05014006
1,19,19.0,0.11943292
1,19,20.0,0.21697251
1,19,21.0,0.308652
1,19,22.0,0.34323902
1,19,23.0,0.29998258
1,20,0.0,0.22263556
1,20,1.0,0.15599302
1,20,2.0,0.12655452
1,20,3.0,0.10751467
1,20,4.0,0.08271862
1,20,5.0,0.04883661
1,20,6.0,0.02395075
1,20,7.0,0.01419913
1,20,8.0,0.00459803
1,20,9.0,0.00016911
1,20,10.0,0.0121575
1,20,11.0,0.03155451
1,20,12.0,0.05111258
1,20,13.0,0.06932894
1,20,14.0,0.08877928
1,20,15.0,0.10424991
1,20,16.0,0.10813662
1,20,17.0,0.11475313
1,20,18.0,0.1422062
1,20,19.0,0.16354285
1,20,20.0,0.1785881
1,20,21.0,0.17824909
1,20,22.0,0.15885997
1,20,23.0,0.15521979
1,21,0.0,0.16747413
1,21,1.0,0.18925798
1,21,2.0,0.23067936
1,21,3.0,0.29362328
1,21,4.0,0.35501417
1,21,5.0,0.40510296
1,21,6.0,0.46250382
1,21,7.0,0.51852274
1,21,8.0,0.37892859
1,21,9.0,0.53054113
1,21,10.0,0.7287521
1,21,11.0,0.65127244
1,21,12.0,0.56549139
1,21,13.0,0.50071371
1,21,14.0,0.4594031
1,21,15.0,0.4326109
1,21,16.0,0.43188846
1,21,17.0,0.47980704
1,21,18.0,0.654738
1,21,19.0,0.70340499
1,21,20.0,0.61534123
1,21,21.0,0.53486489
1,21,22.0,0.45060158
1,21,23.0,0.37894754
1,22,0.0,0.36080843
1,22,1.0,0.35917247
1,22,2.0,0.32518923
1,22,3.0,0.28008703
1,22,4.0,0.22440025
1,22,5.0,0.19200029
1,22,6.0,0.21419702
