month,day,hour,capacity_factor
1,1,0.0,0.24296542
1,1,1.0,0.27241843
1,1,2.0,0.28481049
1,1,3.0,0.31761012
1,1,4.0,0.3039244
1,1,5.0,0.29609019
1,1,6.0,0.27200316
1,1,7.0,0.26715895
1,1,8.0,0.21886845
1,1,9.0,0.17666688
1,1,10.0,0.20723688
1,1,11.0,0.23071847
1,1,12.0,0.26694803
1,1,13.0,0.28405277
1,1,14.0,0.24103468
1,1,15.0,0.16868109
1,1,16.0,0.09090791
1,1,17.0,0.05048734
1,1,18.0,0.0367779
1,1,19.0,0.02046796
1,1,20.0,0.01180369
1,1,21.0,0.00862972
1,1,22.0,0.01431179
1,1,23.0,0.02254527
1,2,0.0,0.02850894
1,2,1.0,0.02870146
1,2,2.0,0.02382119
1,2,3.0,0.01544153
1,2,4.0,0.01090681
1,2,5.0,0.02591944
1,2,6.0,0.1809265
1,2,7.0,0.35238341
1,2,8.0,0.25476806
1,2,9.0,0.178036
1,2,10.0,0.11716474
1,2,11.0,0.09278137
1,2,12.0,0.08427547
1,2,13.0,0.10310117
1,2,14.0,0.14105895
1,2,15.0,0.19731696
1,2,16.0,0.28639014
1,2,17.0,0.36894388
1,2,18.0,0.40332895
1,2,19.0,0.35043839
1,2,20.0,0.32008246
1,2,21.0,0.30812379
1,2,22.0,0.29377527
1,2,23.0,0.27770389
1,3,0.0,0.26965407
1,3,1.0,0.27653225
1,3,2.0,0.27887482
1,3,3.0,0.27225431
1,3,4.0,0.26830382
1,3,5.0,0.28305817
1,3,6.0,0.31098103
1,3,7.0,0.33250503
1,3,8.0,0.22741049
1,3,9.0,0.14356936
1,3,10.0,0.11774381
1,3,11.0,0.03518703
1,3,12.0,0.00540279
1,3,13.0,0.00112893
1,3,14.0,0.00014053
1,3,15.0,0.00027582
1,3,16.0,0.00326433
1,3,17.0,0.05153469
1,3,18.0,0.06441007
1,3,19.0,0.02860261
1,3,20.0,0.00818147
1,3,21.0,0.01424751
1,3,22.0,0.05517818
1,3,23.0,0.12603486
1,4,0.0,0.22055551
1,4,1.0,0.3375121
1,4,2.0,0.45930753
1,4,3.0,0.52837536
1,4,4.0,0.54279285
1,4,5.0,0.53486347
1,4,6.0,0.5008649
1,4,7.0,0.48154105
1,4,8.0,0.38395679
1,4,9.0,0.26197888
1,4,10.0,0.46654921
1,4,11.0,0.46795348
1,4,12.0,0.41524221
1,4,13.0,0.38097002
1,4,14.0,0.31336866
