timepoint,capacity_factor
201401010000,0.00105446
201401010100,0.00105642
201401010200,0.00079322
201401010300,0.00030001
201401010400,0.00015408
201401010500,7.284e-05
201401010600,1.143e-05
201401010700,2.13e-06
201401010800,1.64e-05
201401010900,4.85e-06
201401011000,0.00040981
201401011100,0.0030789
201401011200,0.00458748
201401011300,0.00595723
201401011400,0.00414931
201401011500,0.00515465
201401011600,0.01750026
201401011700,0.07639417
201401011800,0.12783123
201401011900,0.11480488
201401012000,0.08309496
201401012100,0.03994848
201401012200,0.00537004
201401012300,4.537e-05
201401020000,0.00042592
201401020100,0.00855327
201401020200,0.05522346
201401020300,0.19314624
201401020400,0.47594815
201401020500,0.69699316
201401020600,0.79391727
201401020700,0.83939437
201401020800,0.88515343
201401020900,0.9254808
201401021000,0.88408448
201401021100,0.81280301
201401021200,0.72829072
201401021300,0.63765734
201401021400,0.54884537
201401021500,0.48991278
201401021600,0.40823781
201401021700,0.29137374
201401021800,0.26372321
201401021900,0.20007089
201401022000,0.11768852
201401022100,0.04292093
201401022200,0.01089613
201401022300,0.00434585
201401030000,0.00350098
201401030100,0.00320606
201401030200,0.00395179
201401030300,0.01121503
201401030400,0.02800425
201401030500,0.03291285
201401030600,0.01980089
201401030700,0.00612912
201401030800,0.00034402
201401030900,0.00105999
201401031000,0.01905615
201401031100,0.04050801
201401031200,0.06108073
201401031300,0.07987261
201401031400,0.10334719
201401031500,0.13323104
201401031600,0.17863873
201401031700,0.24673706
201401031800,0.3600906
201401031900,0.38834286
201401032000,0.38018206
201401032100,0.39838932
201401032200,0.41001321
201401032300,0.38022993
201401040000,0.33158956
201401040100,0.29133343
201401040200,0.26368014
201401040300,0.24626988
201401040400,0.18183316
201401040500,0.08400217
201401040600,0.0271307
201401040700,0.00473018
201401040800,0.00126197
201401040900,0.0020784
201401041000,0.01752063
201401041100,0.03338608
201401041200,0.02324153
201401041300,0.01227781
201401041400,0.00710297
201401041500,0.00871787
201401041600,0.0306324
201401041700,0.11773445
201401041800,0.29164381
201401041900,0.4403316
201401042000,0.49083603
201401042100,0.42880527
201401042200,0.3070617
201401042300,0.19149913
201401050000,0.11701903
201401050100,0.05778197
201401050200,0.0264481
201401050300,0.03180674
201401050400,0.05099061
201401050500,0.07701458
201401050600,0.12237247
201401050700,0.18207351
201401050800,0.21368921
201401050900,0.30269377
201401051000,0.84281424
201401051100,0.97036679
201401051200,0.97976994
201401051300,0.97535261
201401051400,0.9613657
201401051500,0.93589336
201401051600,0.87299807
201401051700,0.75682125
