timepoint,capacity_factor
201401010000,0.04431651
201401010100,0.05138797
201401010200,0.05078973
201401010300,0.03754486
201401010400,0.03231783
201401010500,0.04627699
201401010600,0.05930911
201401010700,0.06439167
201401010800,0.01696925
201401010900,0.00218421
201401011000,0.0015549
201401011100,0.0
201401011200,0.0
201401011300,8.93e-06
201401011400,0.00261924
201401011500,0.01082529
201401011600,0.01458256
201401011700,0.009026
201401011800,0.00025734
201401011900,0.00077727
201401012000,0.0074339
201401012100,0.00304922
201401012200,0.00028117
201401012300,7.327e-05
201401020000,0.0001672
201401020100,0.00068616
201401020200,0.00161695
201401020300,0.00324781
201401020400,0.00633799
201401020500,0.00832594
201401020600,0.01418172
201401020700,0.0251671
201401020800,0.02650967
201401020900,0.05558232
201401021000,0.12673883
201401021100,0.22521105
201401021200,0.33418113
201401021300,0.43381084
201401021400,0.52321457
201401021500,0.56579028
201401021600,0.52506428
201401021700,0.44344517
201401021800,0.39320572
201401021900,0.3616364
201401022000,0.33159577
201401022100,0.27796413
201401022200,0.24821764
201401022300,0.22192666
201401030000,0.20970332
201401030100,0.20343468
201401030200,0.22799989
201401030300,0.19602518
201401030400,0.16013467
201401030500,0.11657463
201401030600,0.08795756
201401030700,0.06454505
201401030800,0.03677088
201401030900,0.04481799
201401031000,0.04301604
201401031100,0.04141803
201401031200,0.05016795
201401031300,0.05491356
201401031400,0.05180716
201401031500,0.06438312
201401031600,0.07828212
201401031700,0.03942404
201401031800,0.00120443
201401031900,4.47e-06
201401032000,0.00095909
201401032100,0.02104872
201401032200,0.04172742
201401032300,0.04449489
201401040000,0.0375307
201401040100,0.02609353
201401040200,0.01410502
201401040300,0.01238461
201401040400,0.0204164
201401040500,0.03253334
201401040600,0.04129278
201401040700,0.061055
201401040800,0.0413607
201401040900,0.00242477
201401041000,3.1e-06
201401041100,0.00247187
201401041200,0.01896917
201401041300,0.04506973
201401041400,0.06092592
201401041500,0.05778594
201401041600,0.04722569
201401041700,0.03022374
201401041800,0.01014397
201401041900,0.03579188
201401042000,0.09933614
201401042100,0.07409154
201401042200,0.03493732
201401042300,0.03203601
201401050000,0.04762349
201401050100,0.0990042
201401050200,0.19102247
201401050300,0.31064332
201401050400,0.40259076
201401050500,0.44346387
201401050600,0.45732249
201401050700,0.47593724
201401050800,0.27591315
201401050900,0.02476674
201401051000,0.00513673
201401051100,0.01408368
201401051200,0.02514373
201401051300,0.03515882
201401051400,0.03794216
201401051500,0.04220461
201401051600,0.04650632
201401051700,0.05085892
201401051800,0.03118528
201401051900,0.03775102
201401052000,0.11796127
201401052100,0.18970678
201401052200,0.22846585
201401052300,0.29561069
201401060000,0.35501325
201401060100,0.26960676
201401060200,0.17194531
201401060300,0.17778295
201401060400,0.21189899
201401060500,0.20386734
201401060600,0.18113581
201401060700,0.14106346
201401060800,0.17730232
201401060900,0.17480118
201401061000,0.15533537
201401061100,0.13743337
201401061200,0.15962497
201401061300,0.15683089
201401061400,0.15163972
201401061500,0.17022194
201401061600,0.13301518
201401061700,0.09532327
201401061800,0.10091138
201401061900,0.1129144
201401062000,0.11768819
201401062100,0.10784566
201401062200,0.08410412
201401062300,0.0577694
201401070000,0.04981005
201401070100,0.03811186
201401070200,0.02707354
201401070300,0.0181215
201401070400,0.01522657
201401070500,0.00983847
201401070600,0.00538913
201401070700,0.00386967
201401070800,0.00013162
201401070900,0.0
201401071000,0.0004849
201401071100,0.00205
201401071200,0.00711162
201401071300,0.01644113
201401071400,0.03519967
201401071500,0.04610932
201401071600,0.02043639
201401071700,0.00236741
201401071800,1.696e-05
201401071900,0.0
201401072000,1.694e-05
201401072100,0.00067846
201401072200,0.0055931
201401072300,0.01535484
201401080000,0.02532178
201401080100,0.02668905
201401080200,0.01696461
201401080300,0.00727963
201401080400,0.00272829
201401080500,0.00235681
201401080600,0.00458568
201401080700,0.01311794
201401080800,0.01793786
201401080900,0.01778436
201401081000,0.03789237
201401081100,0.06216287
201401081200,0.08276994
201401081300,0.09895997
201401081400,0.10774985
201401081500,0.16042608
201401081600,0.15099728
201401081700,0.09455071
201401081800,0.05762464
201401081900,0.03332581
201401082000,0.03132166
201401082100,0.01931675
201401082200,0.00449882
201401082300,0.00087328
201401090000,0.00138829
201401090100,0.00480408
201401090200,0.01198647
201401090300,0.02059749
201401090400,0.02681581
201401090500,0.02669113
201401090600,0.02410282
201401090700,0.02395857
201401090800,0.00166818
201401090900,0.0
201401091000,0.00046107
201401091100,0.00680821
201401091200,0.02116517
201401091300,0.0642226
201401091400,0.09657809
201401091500,0.11108963
201401091600,0.13219153
201401091700,0.11355571
201401091800,0.05260251
201401091900,0.02212918
201401092000,0.03416665
201401092100,0.05013503
201401092200,0.05701084
201401092300,0.06194473
201401100000,0.08532579
201401100100,0.13038136
