month,day,hour,capacity_factor
1,9,6.0,0.02689326
1,9,7.0,0.03219049
1,9,8.0,0.013053
1,9,9.0,0.00589997
1,9,10.0,0.01031993
1,9,11.0,0.00976618
1,9,12.0,0.0045746
1,9,13.0,0.01093418
1,9,14.0,0.02551817
1,9,15.0,0.05844176
1,9,16.0,0.10038125
1,9,17.0,0.14623378
1,9,18.0,0.2637091
1,9,19.0,0.35287637
1,9,20.0,0.38835162
1,9,21.0,0.44302437
1,9,22.0,0.50287421
1,9,23.0,0.55602253
1,10,0.0,0.59167167
1,10,1.0,0.61277676
1,10,2.0,0.62564318
1,10,3.0,0.63544203
1,10,4.0,0.58561187
1,10,5.0,0.43162608
1,10,6.0,0.25392775
1,10,7.0,0.10583695
1,10,8.0,0.02114977
1,10,9.0,0.04556109
1,10,10.0,0.0716591
1,10,11.0,0.1084724
1,10,12.0,0.12740801
1,10,13.0,0.14223
1,10,14.0,0.17398451
1,10,15.0,0.1812182
1,10,16.0,0.17530759
1,10,17.0,0.21104431
1,10,18.0,0.15663073
1,10,19.0,0.03710113
1,10,20.0,0.01428503
1,10,21.0,0.0928223
1,10,22.0,0.19696488
1,10,23.0,0.23393945
1,11,0.0,0.2093988
1,11,1.0,0.16781558
1,11,2.0,0.15589684
1,11,3.0,0.18318763
1,11,4.0,0.25099707
1,11,5.0,0.36841476
1,11,6.0,0.51957578
1,11,7.0,0.65725882
1,11,8.0,0.64269237
1,11,9.0,0.4938993
1,11,10.0,0.71202802
1,11,11.0,0.71207289
1,11,12.0,0.58674905
1,11,13.0,0.43601943
1,11,14.0,0.32052141
1,11,15.0,0.22739776
1,11,16.0,0.14632362
1,11,17.0,0.11308605
1,11,18.0,0.08016238
1,11,19.0,0.05682677
1,11,20.0,0.0587303
1,11,21.0,0.08517422
1,11,22.0,0.10730471
1,11,23.0,0.0994417
1,12,0.0,0.05780479
1,12,1.0,0.02114864
1,12,2.0,0.00754451
1,12,3.0,0.00614256
1,12,4.0,0.00972881
1,12,5.0,0.01249146
1,12,6.0,0.01058409
1,12,7.0,0.00797299
1,12,8.0,0.00395921
1,12,9.0,0.00730432
1,12,10.0,0.10602113
1,12,11.0,0.1854178
1,12,12.0,0.24868386
1,12,13.0,0.31435435
1,12,14.0,0.34066205
1,12,15.0,0.34916671
1,12,16.0,0.25907178
1,12,17.0,0.19687961
1,12,18.0,0.19805416
1,12,19.0,0.1892383
1,12,20.0,0.4415094
1,12,21.0,0.63544149
1,12,22.0,0.61785628
1,12,23.0,0.51944674
1,13,0.0,0.40030731
1,13,1.0,0.27528872
1,13,2.0,0.24075682
1,13,3.0,0.33530219
1,13,4.0,0.46352915
1,13,5.0,0.54443005
1,13,6.0,0.653739
1,13,7.0,0.8117025
1,13,8.0,0.87239269
1,13,9.0,0.92453447
1,13,10.0,0.96585465
1,13,11.0,0.96098734
1,13,12.0,0.95702598
1,13,13.0,0.95197242
1,13,14.0,0.94763374
1,13,15.0,0.93772786
1,13,16.0,0.87231904
1,13,17.0,0.7927275
1,13,18.0,0.74050521
1,13,19.0,0.64509515
1,13,20.0,0.51119629
1,13,21.0,0.32503532
1,13,22.0,0.1344891
1,13,23.0,0.02980593
1,14,0.0,0.00485687
1,14,1.0,0.00461566
1,14,2.0,0.014495
1,14,3.0,0.01952738
1,14,4.0,0.00836815
1,14,5.0,0.00196758
1,14,6.0,0.00883344
1,14,7.0,0.05002267
1,14,8.0,0.08962769
1,14,9.0,0.0480491
1,14,10.0,0.1553553
1,14,11.0,0.13371053
1,14,12.0,0.05777866
1,14,13.0,0.01689884
1,14,14.0,0.00273639
1,14,15.0,0.00447092
1,14,16.0,0.00262902
1,14,17.0,0.03183629
1,14,18.0,0.10126632
1,14,19.0,0.11734502
1,14,20.0,0.0627022
1,14,21.0,0.04930359
1,14,22.0,0.19893743
1,14,23.0,0.56242276
1,15,0.0,0.73113974
1,15,1.0,0.80599053
1,15,2.0,0.81595733
1,15,3.0,0.77002988
1,15,4.0,0.71339482
1,15,5.0,0.67230911
1,15,6.0,0.645216
1,15,7.0,0.60677142
1,15,8.0,0.42229704
1,15,9.0,0.34995913
1,15,10.0,0.18223191
1,15,11.0,0.06829481
1,15,12.0,0.01664873
1,15,13.0,0.00156311
1,15,14.0,4.86e-06
1,15,15.0,9.077e-05
1,15,16.0,0.00252198
1,15,17.0,0.04642231
1,15,18.0,0.1552575
1,15,19.0,0.24756387
1,15,20.0,0.35236499
1,15,21.0,0.46972335
1,15,22.0,0.54433599
1,15,23.0,0.54615559
1,16,0.0,0.49109572
1,16,1.0,0.43182941
1,16,2.0,0.38584248
1,16,3.0,0.3616127
1,16,4.0,0.32614096
1,16,5.0,0.27203855
1,16,6.0,0.21089352
1,16,7.0,0.14078227
1,16,8.0,0.041357
1,16,9.0,0.02219727
1,16,10.0,0.01083399
1,16,11.0,0.01299772
1,16,12.0,0.01083844
1,16,13.0,0.00357204
1,16,14.0,0.0028816
1,16,15.0,0.00821321
1,16,16.0,0.04880424
1,16,17.0,0.20349388
1,16,18.0,0.35429408
1,16,19.0,0.40312782
1,16,20.0,0.38174754
1,16,21.0,0.27802175
1,16,22.0,0.15787269
1,16,23.0,0.05550987
1,17,0.0,0.01129097
1,17,1.0,0.02994855
1,17,2.0,0.0764
1,17,3.0,0.11773044
1,17,4.0,0.13869982
1,17,5.0,0.16743365
1,17,6.0,0.27204583
1,17,7.0,0.42475396
1,17,8.0,0.379916
1,17,9.0,0.39104773
1,17,10.0,0.3773089
1,17,11.0,0.35197792
1,17,12.0,0.28890981
1,17,13.0,0.22992987
1,17,14.0,0.21760865
1,17,15.0,0.20643763
1,17,16.0,0.18104547
1,17,17.0,0.18886997
1,17,18.0,0.28119047
1,17,19.0,0.37786392
1,17,20.0,0.4303691
1,17,21.0,0.40727116
1,17,22.0,0.32770302
1,17,23.0,0.23807879
1,18,0.0,0.15877373
1,18,1.0,0.10672427
1,18,2.0,0.07237321
1,18,3.0,0.06368301
1,18,4.0,0.06492777
1,18,5.0,0.05717276
1,18,6.0,0.04506428
1,18,7.0,0.03704584
1,18,8.0,0.01503292
1,18,9.0,0.06470899
1,18,10.0,0.13144884
1,18,11.0,0.11149052
1,18,12.0,0.07036672
1,18,13.0,0.03056752
1,18,14.0,0.00760359
1,18,15.0,0.00061683
1,18,16.0,0.00757138
1,18,17.0,0.06509745
1,18,18.0,0.15791483
1,18,19.0,0.20609841
1,18,20.0,0.23364129
1,18,21.0,0.22322665
1,18,22.0,0.18282442
1,18,23.0,0.12037229
1,19,0.0,0.05165991
1,19,1.0,0.02138467
1,19,2.0,0.03181537
1,19,3.0,0.05153165
1,19,4.0,0.07286318
1,19,5.0,0.10384441
1,19,6.0,0.15191753
1,19,7.0,0.18560833
1,19,8.0,0.11769598
1,19,9.0,0.07706949
1,19,10.0,0.07351063
1,19,11.0,0.05579857
1,19,12.0,0.02806907
1,19,13.0,0.01246142
1,19,14.0,0.00836957
1,19,15.0,0.00555733
1,19,16.0,0.00662287
1,19,17.0,0.0306389
1,19,18.0,0.07928048
1,19,19.0,0.13268683
1,19,20.0,0.19190671
1,19,21.0,0.28086996
1,19,22.0,0.31393536
1,19,23.0,0.30128767
1,20,0.0,0.27848695
1,20,1.0,0.26230577
1,20,2.0,0.21772808
1,20,3.0,0.17368703
1,20,4.0,0.14056437
1,20,5.0,0.08599799
1,20,6.0,0.0422154
1,20,7.0,0.03553762
1,20,8.0,0.01798676
1,20,9.0,0.00488859
1,20,10.0,0.00939197
1,20,11.0,0.0096198
1,20,12.0,0.01290401
1,20,13.0,0.01786771
1,20,14.0,0.01475923
1,20,15.0,0.00767254
1,20,16.0,0.00271096
1,20,17.0,0.02269586
1,20,18.0,0.0823097
1,20,19.0,0.11452517
1,20,20.0,0.12693641
1,20,21.0,0.12703162
1,20,22.0,0.10642401
1,20,23.0,0.06713703
1,21,0.0,0.12776893
1,21,1.0,0.50374713
1,21,2.0,0.83725282
1,21,3.0,0.88989248
1,21,4.0,0.89335057
1,21,5.0,0.87524888
1,21,6.0,0.87001295
1,21,7.0,0.87240554
1,21,8.0,0.84029601
1,21,9.0,0.88848838
1,21,10.0,0.80344
1,21,11.0,0.65615334
1,21,12.0,0.47871062
1,21,13.0,0.31409306
1,21,14.0,0.19423773
1,21,15.0,0.12324074
1,21,16.0,0.07725877
1,21,17.0,0.05213157
1,21,18.0,0.03351423
1,21,19.0,0.0141263
1,21,20.0,0.00298875
1,21,21.0,0.00084635
1,21,22.0,0.00119731
1,21,23.0,0.00459063
1,22,0.0,0.01482894
1,22,1.0,0.03020963
1,22,2.0,0.04518128
1,22,3.0,0.05404407
1,22,4.0,0.06105666
1,22,5.0,0.07957509
1,22,6.0,0.12570393
1,22,7.0,0.21346381
1,22,8.0,0.20696764
1,22,9.0,0.20348955
1,22,10.0,0.39708158
1,22,11.0,0.38834922
1,22,12.0,0.41274446
1,22,13.0,0.44643576
1,22,14.0,0.5253479
1,22,15.0,0.58036122
1,22,16.0,0.5859818
1,22,17.0,0.57601515
1,22,18.0,0.6304593
1,22,19.0,0.58298178
1,22,20.0,0.57819044
1,22,21.0,0.52367809
1,22,22.0,0.48146679
1,22,23.0,0.50243761
1,23,0.0,0.51579296
1,23,1.0,0.46330587
1,23,2.0,0.37956973
1,23,3.0,0.27801932
1,23,4.0,0.18304283
1,23,5.0,0.13339975
1,23,6.0,0.11255339
1,23,7.0,0.09335615
1,23,8.0,0.03510442
1,23,9.0,0.04058471
1,23,10.0,0.05470022
1,23,11.0,0.04605908
1,23,12.0,0.03100341
1,23,13.0,0.02221229
1,23,14.0,0.0187255
1,23,15.0,0.01657314
1,23,16.0,0.0314908
1,23,17.0,0.14658174
1,23,18.0,0.43190455
1,23,19.0,0.70391487
1,23,20.0,0.9113695
1,23,21.0,0.96904722
1,23,22.0,0.97189951
1,23,23.0,0.95597416
1,24,0.0,0.94324825
1,24,1.0,0.93307466
1,24,2.0,0.91318943
1,24,3.0,0.89675714
1,24,4.0,0.89397986
1,24,5.0,0.89298393
1,24,6.0,0.87062999
1,24,7.0,0.83112679
1,24,8.0,0.81511952
1,24,9.0,0.75710971
1,24,10.0,0.66582568
1,24,11.0,0.61022593
1,24,12.0,0.57482288
1,24,13.0,0.5194624
1,24,14.0,0.43188375
1,24,15.0,0.32052674
1,24,16.0,0.25094598
1,24,17.0,0.20129333
1,24,18.0,0.17335458
1,24,19.0,0.1210233
1,24,20.0,0.04341706
1,24,21.0,0.0057843
1,24,22.0,0.0004451
1,24,23.0,6.753e-05
1,25,0.0,2.69e-05
1,25,1.0,1.292e-05
1,25,2.0,7.64e-06
1,25,3.0,1.191e-05
1,25,4.0,4.054e-05
1,25,5.0,8.598e-05
1,25,6.0,0.00016306
1,25,7.0,0.00047491
1,25,8.0,0.00028669
1,25,9.0,6.7e-06
1,25,10.0,2.815e-05
1,25,11.0,0.00116264
1,25,12.0,0.00333921
1,25,13.0,0.00642662
1,25,14.0,0.01116535
1,25,15.0,0.01405055
1,25,16.0,0.02297686
1,25,17.0,0.091656
1,25,18.0,0.19488005
1,25,19.0,0.23281957
1,25,20.0,0.25270752
1,25,21.0,0.2720357
1,25,22.0,0.2961878
1,25,23.0,0.31606966
1,26,0.0,0.30493312
1,26,1.0,0.26526427
1,26,2.0,0.20897149
1,26,3.0,0.16305425
1,26,4.0,0.12398255
1,26,5.0,0.0765643
1,26,6.0,0.02305931
1,26,7.0,0.00123491
1,26,8.0,0.00015841
1,26,9.0,0.00044075
1,26,10.0,0.00105957
1,26,11.0,0.00114525
1,26,12.0,0.00092779
1,26,13.0,0.00456141
1,26,14.0,0.00822804
1,26,15.0,0.01007361
1,26,16.0,0.02922707
1,26,17.0,0.14644554
1,26,18.0,0.31457455
1,26,19.0,0.48029095
1,26,20.0,0.58657729
1,26,21.0,0.5637563
1,26,22.0,0.46728981
1,26,23.0,0.38198752
1,27,0.0,0.2913446
1,27,1.0,0.20389657
1,27,2.0,0.15129262
1,27,3.0,0.12440171
1,27,4.0,0.12124132
1,27,5.0,0.13917333
1,27,6.0,0.18250482
1,27,7.0,0.21980959
1,27,8.0,0.17988993
1,27,9.0,0.08451988
1,27,10.0,0.11457417
1,27,11.0,0.21416162
1,27,12.0,0.33160479
1,27,13.0,0.3992842
1,27,14.0,0.45418776
1,27,15.0,0.54208697
1,27,16.0,0.64696913
1,27,17.0,0.70449519
1,27,18.0,0.78047397
1,27,19.0,0.81962128
1,27,20.0,0.7864626
1,27,21.0,0.67776848
1,27,22.0,0.56393927
1,27,23.0,0.50223124
1,28,0.0,0.41515037
1,28,1.0,0.39203642
1,28,2.0,0.40914298
1,28,3.0,0.39598225
1,28,4.0,0.39509878
1,28,5.0,0.3977655
1,28,6.0,0.3977888
1,28,7.0,0.42263339
1,28,8.0,0.60379213
1,28,9.0,0.65508306
1,28,10.0,0.67048806
1,28,11.0,0.68419664
1,28,12.0,0.69581717
1,28,13.0,0.68342269
1,28,14.0,0.63756934
1,28,15.0,0.59853811
1,28,16.0,0.59060606
1,28,17.0,0.56311114
1,28,18.0,0.49247905
1,28,19.0,0.48391714
1,28,20.0,0.61021654
1,28,21.0,0.58611487
1,28,22.0,0.58705407
1,28,23.0,0.47761796
1,29,0.0,0.37204782
1,29,1.0,0.35096988
1,29,2.0,0.38566081
1,29,3.0,0.44325459
1,29,4.0,0.39502128
1,29,5.0,0.31360217
1,29,6.0,0.27442585
1,29,7.0,0.27499108
1,29,8.0,0.27056777
1,29,9.0,0.22059423
1,29,10.0,0.19264429
1,29,11.0,0.18449328
1,29,12.0,0.16873085
1,29,13.0,0.1471272
1,29,14.0,0.13301093
1,29,15.0,0.11586809
1,29,16.0,0.0987283
1,29,17.0,0.10428567
1,29,18.0,0.16982468
1,29,19.0,0.14581178
1,29,20.0,0.07104552
1,29,21.0,0.02809974
1,29,22.0,0.01240139
1,29,23.0,0.01320255
1,30,0.0,0.01655973
1,30,1.0,0.01740945
1,30,2.0,0.02113437
1,30,3.0,0.02859939
1,30,4.0,0.0490259
1,30,5.0,0.07666275
1,30,6.0,0.08701901
1,30,7.0,0.07375577
1,30,8.0,0.02785507
