timepoint,capacity_factor
201401111300,0.00041467
201401111400,0.00856318
201401111500,0.02488504
201401111600,0.03021512
201401111700,0.01531712
201401111800,0.01714689
201401111900,0.03592084
201401112000,0.04833368
201401112100,0.08926682
201401112200,0.16162582
201401112300,0.28967676
201401120000,0.45498781
201401120100,0.60165759
201401120200,0.66918022
201401120300,0.6395242
201401120400,0.63606463
201401120500,0.59486813
201401120600,0.49227732
201401120700,0.38703598
201401120800,0.32007407
201401120900,0.18476689
201401121000,0.03930066
201401121100,0.09301064
201401121200,0.12811677
201401121300,0.08506456
201401121400,0.1004862
201401121500,0.13391382
201401121600,0.17085123
201401121700,0.22521337
201401121800,0.27854017
201401121900,0.36061639
201401122000,0.39776677
201401122100,0.30898288
201401122200,0.22469421
201401122300,0.19448241
201401130000,0.20414546
201401130100,0.22004476
201401130200,0.23364489
201401130300,0.23341646
201401130400,0.27233665
201401130500,0.31514673
201401130600,0.32917174
201401130700,0.33019654
201401130800,0.3321554
201401130900,0.30503045
201401131000,0.29630323
201401131100,0.50338348
201401131200,0.47691313
201401131300,0.36692407
201401131400,0.25096162
201401131500,0.17901909
201401131600,0.14566112
201401131700,0.12101807
201401131800,0.09813952
201401131900,0.07613936
201401132000,0.05501766
201401132100,0.04803441
201401132200,0.06894267
201401132300,0.12699572
201401140000,0.20256045
201401140100,0.27440796
201401140200,0.32766382
201401140300,0.34765575
201401140400,0.37323308
201401140500,0.40999813
201401140600,0.48421247
201401140700,0.51579418
201401140800,0.52925716
201401140900,0.47595466
201401141000,0.36734824
201401141100,0.65080941
201401141200,0.7003684
201401141300,0.70108743
201401141400,0.70033708
201401141500,0.69549208
201401141600,0.66946283
201401141700,0.57575033
201401141800,0.4379139
201401141900,0.40089972
201401142000,0.34061741
201401142100,0.29278513
201401142200,0.26454681
201401142300,0.25525087
201401150000,0.26140099
201401150100,0.29577662
201401150200,0.35357793
201401150300,0.35502956
201401150400,0.34825129
201401150500,0.32514034
201401150600,0.29497999
201401150700,0.2739336
201401150800,0.25289728
201401150900,0.19612167
201401151000,0.12777598
201401151100,0.20526301
201401151200,0.19394176
201401151300,0.16128404
201401151400,0.1420453
201401151500,0.13301538
201401151600,0.13294617
201401151700,0.12652057
201401151800,0.11768726
201401151900,0.10425842
201401152000,0.09035839
201401152100,0.07167881
201401152200,0.04667446
201401152300,0.03798381
201401160000,0.03329146
201401160100,0.02629884
201401160200,0.01995179
201401160300,0.01556263
201401160400,0.01784681
201401160500,0.02936076
201401160600,0.04174668
201401160700,0.04510102
201401160800,0.05486309
201401160900,0.04948252
201401161000,0.06505577
201401161100,0.26954872
201401161200,0.33861646
201401161300,0.30191739
201401161400,0.26903039
201401161500,0.26187334
201401161600,0.25638472
201401161700,0.19630834
201401161800,0.13867568
201401161900,0.13300764
201401162000,0.14400649
201401162100,0.15898009
201401162200,0.14805941
201401162300,0.16270672
201401170000,0.19788062
201401170100,0.16757942
201401170200,0.12514917
201401170300,0.11414305
201401170400,0.13910562
201401170500,0.18295618
201401170600,0.18574725
201401170700,0.15460083
201401170800,0.1123279
201401170900,0.10325787
201401171000,0.0641215
201401171100,0.05993973
201401171200,0.05000951
201401171300,0.04830417
201401171400,0.054045
201401171500,0.03987738
201401171600,0.02289859
201401171700,0.01441558
201401171800,0.00851035
201401171900,0.00319351
201401172000,0.00143321
201401172100,0.00474115
201401172200,0.01698384
201401172300,0.03536718
201401180000,0.05197496
201401180100,0.06070536
201401180200,0.05133514
201401180300,0.03519926
201401180400,0.02800296
201401180500,0.02044247
201401180600,0.02164784
201401180700,0.02744153
201401180800,0.03038708
201401180900,0.03309439
201401181000,0.03048636
201401181100,0.0202554
201401181200,0.01761112
201401181300,0.01043358
201401181400,0.00735496
201401181500,0.01050589
201401181600,0.01383807
201401181700,0.02293735
201401181800,0.02082444
201401181900,0.00325971
201401182000,0.00093576
201401182100,0.0004004
201401182200,0.00027794
201401182300,0.00011697
201401190000,5.249e-05
201401190100,0.0001408
201401190200,0.00013194
201401190300,0.0002541
201401190400,0.00141084
201401190500,0.00562306
201401190600,0.010996
201401190700,0.01635432
201401190800,0.02414004
201401190900,0.03693411
201401191000,0.02741259
201401191100,0.01330217
201401191200,0.00498657
201401191300,0.00232456
201401191400,0.00078951
201401191500,0.00114649
201401191600,0.00172797
201401191700,0.01406194
201401191800,0.02215674
201401191900,0.01125127
201401192000,0.01107782
201401192100,0.01034954
201401192200,0.01379277
201401192300,0.01240205
201401200000,0.00806071
201401200100,0.00531534
201401200200,0.00227211
201401200300,0.00078703
201401200400,0.00019654
201401200500,5.522e-05
201401200600,0.00035601
201401200700,0.00382807
201401200800,0.01845679
201401200900,0.03740377
201401201000,0.0274733
201401201100,0.02528652
201401201200,0.01760634
201401201300,0.0123535
201401201400,0.01471181
201401201500,0.03124364
201401201600,0.04829914
201401201700,0.05927987
201401201800,0.05482393
201401201900,0.03548749
201401202000,0.02220623
201401202100,0.01276499
201401202200,0.01589502
201401202300,0.01752258
201401210000,0.01339626
201401210100,0.01660055
201401210200,0.01438539
201401210300,0.01204665
201401210400,0.0168781
201401210500,0.02641077
201401210600,0.03377957
201401210700,0.03543911
201401210800,0.03605217
201401210900,0.03232049
201401211000,0.02911127
201401211100,0.02701418
201401211200,0.02491614
201401211300,0.01934843
201401211400,0.01217843
201401211500,0.01119538
201401211600,0.01538911
201401211700,0.02605698
201401211800,0.03070889
201401211900,0.01696513
201401212000,0.00179156
201401212100,1.994e-05
201401212200,0.00022573
201401212300,0.000551
201401220000,0.0010193
201401220100,0.00402856
201401220200,0.0079512
201401220300,0.0062246
201401220400,0.00234834
201401220500,0.00082137
201401220600,0.00051545
201401220700,0.00053507
201401220800,0.00016774
201401220900,6.74e-06
201401221000,2.191e-05
201401221100,2.726e-05
201401221200,0.00026799
201401221300,0.00244382
201401221400,0.01001636
201401221500,0.02515944
201401221600,0.04021583
201401221700,0.04464743
201401221800,0.07452982
201401221900,0.17885666
201401222000,0.32079595
201401222100,0.41317266
201401222200,0.4498794
201401222300,0.49861003
201401230000,0.54114962
201401230100,0.53215024
201401230200,0.46788196
201401230300,0.39017253
201401230400,0.32579496
201401230500,0.21415058
201401230600,0.10381619
201401230700,0.02659679
201401230800,0.00460105
201401230900,0.0018369
201401231000,0.00148582
201401231100,0.01280553
201401231200,0.02220287
201401231300,0.03356231
201401231400,0.04696114
201401231500,0.05776365
201401231600,0.05764948
201401231700,0.05983221
201401231800,0.04704193
201401231900,0.00632238
201401232000,0.01152398
201401232100,0.01619603
201401232200,0.01810003
201401232300,0.03516258
201401240000,0.05918381
201401240100,0.084379
201401240200,0.10045165
201401240300,0.09538088
201401240400,0.10629806
201401240500,0.13187695
201401240600,0.14466199
201401240700,0.14722088
201401240800,0.15458141
201401240900,0.17448661
201401241000,0.13372712
201401241100,0.08742038
201401241200,0.08395879
201401241300,0.07640689
201401241400,0.07549214
201401241500,0.07284835
201401241600,0.06505559
201401241700,0.05292279
201401241800,0.04676118
201401241900,0.05403788
201401242000,0.0534111
201401242100,0.04664046
201401242200,0.04539295
201401242300,0.03960985
201401250000,0.02710802
201401250100,0.01681573
201401250200,0.01246808
201401250300,0.01082556
201401250400,0.00909966
201401250500,0.00637153
201401250600,0.0041158
201401250700,0.00217374
201401250800,0.00152098
201401250900,0.00188127
201401251000,0.00224031
201401251100,0.00498303
201401251200,0.00150825
201401251300,0.00043225
201401251400,2.814e-05
201401251500,8.8e-07
201401251600,1e-08
201401251700,0.00013407
201401251800,0.00177617
201401251900,0.00011648
201401252000,1.14e-06
201401252100,2.678e-05
201401252200,0.00154068
201401252300,0.00695609
201401260000,0.0176196
201401260100,0.05257826
201401260200,0.12562696
201401260300,0.24298085
201401260400,0.35822809
201401260500,0.34872719
201401260600,0.28892105
201401260700,0.21219711
201401260800,0.20634119
201401260900,0.13301556
201401261000,0.06061053
201401261100,0.02450532
201401261200,0.02629992
201401261300,0.04692032
201401261400,0.08554227
201401261500,0.1163608
201401261600,0.14721992
201401261700,0.18408326
201401261800,0.18530106
201401261900,0.1752175
201401262000,0.22085849
201401262100,0.29131394
201401262200,0.2882385
201401262300,0.28446703
201401270000,0.33920561
201401270100,0.41001639
201401270200,0.46355489
201401270300,0.43376237
201401270400,0.3682208
201401270500,0.29307193
201401270600,0.20927032
201401270700,0.15909489
201401270800,0.16062793
201401270900,0.12404732
201401271000,0.09280091
201401271100,0.04128163
201401271200,0.02466294
201401271300,0.02155524
201401271400,0.02469471
201401271500,0.02994928
201401271600,0.04083009
201401271700,0.03697967
201401271800,0.03377736
201401271900,0.05724285
201401272000,0.06847628
201401272100,0.10848311
201401272200,0.11711827
201401272300,0.09055188
201401280000,0.07817488
201401280100,0.08408206
201401280200,0.08292221
201401280300,0.08467865
201401280400,0.06794598
201401280500,0.02577269
201401280600,0.00713134
201401280700,0.00114432
201401280800,0.00134831
201401280900,0.00105541
201401281000,8.423e-05
201401281100,0.00710127
201401281200,0.01540039
201401281300,0.00986561
201401281400,0.01838294
201401281500,0.01897666
201401281600,0.01209709
201401281700,0.00568485
201401281800,0.00234223
201401281900,1.588e-05
201401282000,0.0
201401282100,2.7e-05
201401282200,0.00038182
201401282300,0.00028596
201401290000,0.00021479
201401290100,0.00049156
201401290200,0.00047265
201401290300,0.00062136
201401290400,0.00103092
201401290500,0.00080576
201401290600,0.00020257
201401290700,1.518e-05
201401290800,3.62e-05
201401290900,0.00020916
201401291000,0.00023272
201401291100,0.00018873
201401291200,1e-08
201401291300,0.0
201401291400,0.00016571
201401291500,0.01203391
201401291600,0.04448118
201401291700,0.07063701
201401291800,0.1080411
201401291900,0.14689069
201401292000,0.15176138
201401292100,0.22992327
201401292200,0.37808426
201401292300,0.49367477
201401300000,0.55846925
201401300100,0.60891974
201401300200,0.61278483
201401300300,0.59343413
201401300400,0.56785395
201401300500,0.54690713
201401300600,0.53123934
201401300700,0.51482462
201401300800,0.50288782
201401300900,0.43843193
201401301000,0.43069252
201401301100,0.56579152
201401301200,0.57472293
201401301300,0.54972742
201401301400,0.63758923
201401301500,0.75530533
201401301600,0.79401821
201401301700,0.81695777
201401301800,0.77005803
201401301900,0.70445887
201401302000,0.65353799
201401302100,0.66582789
201401302200,0.67692699
201401302300,0.67964144
201401310000,0.66105085
201401310100,0.65337275
201401310200,0.67404137
201401310300,0.72215422
201401310400,0.7438336
201401310500,0.76408136
201401310600,0.77881668
201401310700,0.73120906
201401310800,0.7299022
201401310900,0.68357856
201401311000,0.6865504
201401311100,0.71341851
201401311200,0.73277582
201401311300,0.7687039
201401311400,0.784659
201401311500,0.80119892
201401311600,0.80797455
201401311700,0.7864275
201401311800,0.73627704
201401311900,0.64432788
201401312000,0.63544568
201401312100,0.55773475
201401312200,0.55584382
201401312300,0.51804376
201402010000,0.51862015
201402010100,0.4910993
201402010200,0.48145907
201402010300,0.5037775
201402010400,0.5293579
201402010500,0.49797179
201402010600,0.40730232
201402010700,0.33903383
201402010800,0.30494917
201402010900,0.17156781
