month,day,hour,capacity_factor
1,1,0.0,0.04431651
1,1,1.0,0.05138797
1,1,2.0,0.05078973
1,1,3.0,0.03754486
1,1,4.0,0.03231783
1,1,5.0,0.04627699
1,1,6.0,0.05930911
1,1,7.0,0.06439167
1,1,8.0,0.01696925
1,1,9.0,0.00218421
1,1,10.0,0.0015549
1,1,11.0,0.0
1,1,12.0,0.0
1,1,13.0,8.93e-06
1,1,14.0,0.00261924
1,1,15.0,0.01082529
1,1,16.0,0.01458256
1,1,17.0,0.009026
1,1,18.0,0.00025734
1,1,19.0,0.00077727
1,1,20.0,0.0074339
1,1,21.0,0.00304922
1,1,22.0,0.00028117
1,1,23.0,7.327e-05
1,2,0.0,0.0001672
1,2,1.0,0.00068616
1,2,2.0,0.00161695
1,2,3.0,0.00324781
1,2,4.0,0.00633799
1,2,5.0,0.00832594
1,2,6.0,0.01418172
1,2,7.0,0.0251671
1,2,8.0,0.02650967
1,2,9.0,0.05558232
1,2,10.0,0.12673883
1,2,11.0,0.22521105
1,2,12.0,0.33418113
1,2,13.0,0.43381084
1,2,14.0,0.52321457
1,2,15.0,0.56579028
1,2,16.0,0.52506428
1,2,17.0,0.44344517
1,2,18.0,0.39320572
1,2,19.0,0.3616364
1,2,20.0,0.33159577
1,2,21.0,0.27796413
1,2,22.0,0.24821764
1,2,23.0,0.22192666
1,3,0.0,0.20970332
1,3,1.0,0.20343468
1,3,2.0,0.22799989
1,3,3.0,0.19602518
1,3,4.0,0.16013467
1,3,5.0,0.11657463
1,3,6.0,0.08795756
1,3,7.0,0.06454505
1,3,8.0,0.03677088
1,3,9.0,0.04481799
1,3,10.0,0.04301604
1,3,11.0,0.04141803
1,3,12.0,0.05016795
1,3,13.0,0.05491356
1,3,14.0,0.05180716
1,3,15.0,0.06438312
1,3,16.0,0.07828212
1,3,17.0,0.03942404
1,3,18.0,0.00120443
1,3,19.0,4.47e-06
1,3,20.0,0.00095909
1,3,21.0,0.02104872
1,3,22.0,0.04172742
1,3,23.0,0.04449489
1,4,0.0,0.0375307
1,4,1.0,0.02609353
1,4,2.0,0.01410502
1,4,3.0,0.01238461
1,4,4.0,0.0204164
1,4,5.0,0.03253334
1,4,6.0,0.04129278
1,4,7.0,0.061055
1,4,8.0,0.0413607
1,4,9.0,0.00242477
1,4,10.0,3.1e-06
1,4,11.0,0.00247187
1,4,12.0,0.01896917
1,4,13.0,0.04506973
1,4,14.0,0.06092592
1,4,15.0,0.05778594
1,4,16.0,0.04722569
1,4,17.0,0.03022374
1,4,18.0,0.01014397
1,4,19.0,0.03579188
1,4,20.0,0.09933614
1,4,21.0,0.07409154
1,4,22.0,0.03493732
1,4,23.0,0.03203601
1,5,0.0,0.04762349
1,5,1.0,0.0990042
1,5,2.0,0.19102247
1,5,3.0,0.31064332
1,5,4.0,0.40259076
1,5,5.0,0.44346387
1,5,6.0,0.45732249
1,5,7.0,0.47593724
1,5,8.0,0.27591315
1,5,9.0,0.02476674
1,5,10.0,0.00513673
1,5,11.0,0.01408368
1,5,12.0,0.02514373
1,5,13.0,0.03515882
1,5,14.0,0.03794216
1,5,15.0,0.04220461
1,5,16.0,0.04650632
1,5,17.0,0.05085892
1,5,18.0,0.03118528
1,5,19.0,0.03775102
1,5,20.0,0.11796127
1,5,21.0,0.18970678
1,5,22.0,0.22846585
1,5,23.0,0.29561069
1,6,0.0,0.35501325
1,6,1.0,0.26960676
1,6,2.0,0.17194531
1,6,3.0,0.17778295
1,6,4.0,0.21189899
1,6,5.0,0.20386734
1,6,6.0,0.18113581
1,6,7.0,0.14106346
1,6,8.0,0.17730232
1,6,9.0,0.17480118
1,6,10.0,0.15533537
1,6,11.0,0.13743337
1,6,12.0,0.15962497
1,6,13.0,0.15683089
1,6,14.0,0.15163972
1,6,15.0,0.17022194
1,6,16.0,0.13301518
1,6,17.0,0.09532327
1,6,18.0,0.10091138
1,6,19.0,0.1129144
1,6,20.0,0.11768819
1,6,21.0,0.10784566
1,6,22.0,0.08410412
1,6,23.0,0.0577694
1,7,0.0,0.04981005
1,7,1.0,0.03811186
1,7,2.0,0.02707354
1,7,3.0,0.0181215
1,7,4.0,0.01522657
1,7,5.0,0.00983847
1,7,6.0,0.00538913
1,7,7.0,0.00386967
1,7,8.0,0.00013162
1,7,9.0,0.0
1,7,10.0,0.0004849
1,7,11.0,0.00205
1,7,12.0,0.00711162
1,7,13.0,0.01644113
1,7,14.0,0.03519967
1,7,15.0,0.04610932
1,7,16.0,0.02043639
1,7,17.0,0.00236741
1,7,18.0,1.696e-05
1,7,19.0,0.0
1,7,20.0,1.694e-05
1,7,21.0,0.00067846
1,7,22.0,0.0055931
1,7,23.0,0.01535484
1,8,0.0,0.02532178
1,8,1.0,0.02668905
1,8,2.0,0.01696461
1,8,3.0,0.00727963
1,8,4.0,0.00272829
1,8,5.0,0.00235681
1,8,6.0,0.00458568
1,8,7.0,0.01311794
1,8,8.0,0.01793786
1,8,9.0,0.01778436
1,8,10.0,0.03789237
1,8,11.0,0.06216287
1,8,12.0,0.08276994
1,8,13.0,0.09895997
1,8,14.0,0.10774985
1,8,15.0,0.16042608
1,8,16.0,0.15099728
1,8,17.0,0.09455071
1,8,18.0,0.05762464
1,8,19.0,0.03332581
1,8,20.0,0.03132166
1,8,21.0,0.01931675
1,8,22.0,0.00449882
1,8,23.0,0.00087328
1,9,0.0,0.00138829
1,9,1.0,0.00480408
1,9,2.0,0.01198647
1,9,3.0,0.02059749
1,9,4.0,0.02681581
1,9,5.0,0.02669113
1,9,6.0,0.02410282
1,9,7.0,0.02395857
1,9,8.0,0.00166818
1,9,9.0,0.0
1,9,10.0,0.00046107
1,9,11.0,0.00680821
1,9,12.0,0.02116517
1,9,13.0,0.0642226
1,9,14.0,0.09657809
1,9,15.0,0.11108963
1,9,16.0,0.13219153
1,9,17.0,0.11355571
1,9,18.0,0.05260251
1,9,19.0,0.02212918
1,9,20.0,0.03416665
1,9,21.0,0.05013503
1,9,22.0,0.05701084
1,9,23.0,0.06194473
1,10,0.0,0.08532579
1,10,1.0,0.13038136
1,10,2.0,0.17951927
1,10,3.0,0.22497557
1,10,4.0,0.24527847
1,10,5.0,0.25393125
1,10,6.0,0.25814605
1,10,7.0,0.24076526
1,10,8.0,0.07526415
1,10,9.0,0.00179251
1,10,10.0,0.00038202
1,10,11.0,0.00477272
1,10,12.0,0.01117099
1,10,13.0,0.01266999
1,10,14.0,0.01906905
1,10,15.0,0.03922094
1,10,16.0,0.04609895
1,10,17.0,0.02801082
1,10,18.0,0.00311138
1,10,19.0,4.159e-05
1,10,20.0,0.01783673
1,10,21.0,0.05763153
1,10,22.0,0.07132001
1,10,23.0,0.08704818
1,11,0.0,0.12018157
1,11,1.0,0.14525729
1,11,2.0,0.13915737
1,11,3.0,0.11340581
1,11,4.0,0.08911132
1,11,5.0,0.07147457
1,11,6.0,0.05747776
1,11,7.0,0.04696421
1,11,8.0,0.01084139
1,11,9.0,0.00794112
1,11,10.0,0.018224
1,11,11.0,0.02523925
1,11,12.0,0.03726991
1,11,13.0,0.05111702
1,11,14.0,0.06110358
1,11,15.0,0.07414509
1,11,16.0,0.08633128
1,11,17.0,0.06975001
1,11,18.0,0.06102909
1,11,19.0,0.05405176
1,11,20.0,0.02993013
1,11,21.0,0.00516555
1,11,22.0,0.00249797
1,11,23.0,0.00665624
1,12,0.0,0.01526223
1,12,1.0,0.01834617
1,12,2.0,0.03047038
1,12,3.0,0.04847464
1,12,4.0,0.05406206
1,12,5.0,0.04129533
1,12,6.0,0.0380625
1,12,7.0,0.0283807
