timepoint,capacity_factor
201401010000,0.0063871
201401010100,0.00960541
201401010200,0.00829732
201401010300,0.00348871
201401010400,0.00217101
201401010500,0.00218337
201401010600,0.002197
201401010700,0.0017101
201401010800,0.0006158
201401010900,6.802e-05
201401011000,0.00021405
201401011100,0.00091489
201401011200,0.00318928
201401011300,0.00620047
201401011400,0.00848222
201401011500,0.00886268
201401011600,0.01900435
201401011700,0.04145112
201401011800,0.01932533
201401011900,0.00315395
201401012000,0.00221505
201401012100,0.00147975
201401012200,0.00086727
201401012300,0.00090196
201401020000,0.0039102
201401020100,0.02721383
201401020200,0.07282426
201401020300,0.10609171
201401020400,0.12575363
201401020500,0.15785314
201401020600,0.22743119
201401020700,0.38122635
201401020800,0.52930915
201401020900,0.81886483
201401021000,0.86029737
201401021100,0.84192225
201401021200,0.81670135
201401021300,0.77847819
201401021400,0.73953126
201401021500,0.70794272
201401021600,0.65922457
201401021700,0.51152634
201401021800,0.39251992
201401021900,0.28975686
201401022000,0.27943129
201401022100,0.26962495
201401022200,0.2643839
201401022300,0.27797094
201401030000,0.25908805
201401030100,0.20785923
201401030200,0.15626562
201401030300,0.11697657
201401030400,0.08906939
201401030500,0.06922366
201401030600,0.0504994
201401030700,0.03479247
201401030800,0.00914388
201401030900,0.0012225
201401031000,0.00011296
201401031100,5.906e-05
201401031200,0.00038592
201401031300,0.00340299
201401031400,0.0187159
201401031500,0.03627352
201401031600,0.06935916
201401031700,0.14446049
201401031800,0.19168902
201401031900,0.16743889
201401032000,0.14615223
201401032100,0.18022594
201401032200,0.23974578
201401032300,0.28887385
201401040000,0.3265549
201401040100,0.36727515
201401040200,0.42245524
201401040300,0.47731938
201401040400,0.51031516
201401040500,0.50284307
201401040600,0.48146576
201401040700,0.44736361
201401040800,0.27232323
201401040900,0.18722127
201401041000,0.29131977
201401041100,0.2125484
201401041200,0.08055246
201401041300,0.02150316
201401041400,0.01671203
201401041500,0.02394037
201401041600,0.06614072
201401041700,0.14977321
201401041800,0.21981333
201401041900,0.2452518
201401042000,0.33672394
201401042100,0.37709335
201401042200,0.4250386
201401042300,0.47170616
201401050000,0.47581428
201401050100,0.46355577
201401050200,0.48422365
201401050300,0.48758049
201401050400,0.49109967
201401050500,0.49842648
201401050600,0.48035622
201401050700,0.42216147
201401050800,0.23316903
201401050900,0.09671246
201401051000,0.02528338
201401051100,0.06107737
201401051200,0.18623135
201401051300,0.4885286
201401051400,0.73365481
201401051500,0.78814696
201401051600,0.74090599
201401051700,0.64418353
201401051800,0.56579519
201401051900,0.53732493
201401052000,0.51305565
201401052100,0.53757486
201401052200,0.55986943
201401052300,0.55828816
201401060000,0.54100167
201401060100,0.56579455
201401060200,0.57410734
201401060300,0.51794985
201401060400,0.4814502
201401060500,0.42503777
201401060600,0.38644424
201401060700,0.32006293
201401060800,0.32723626
201401060900,0.29599383
201401061000,0.25099652
201401061100,0.23432635
201401061200,0.23289791
201401061300,0.22753028
201401061400,0.23256211
201401061500,0.24764789
201401061600,0.27409786
201401061700,0.2338618
201401061800,0.13871505
201401061900,0.06553953
201401062000,0.02517664
201401062100,0.00641495
201401062200,0.00460751
201401062300,0.00382718
201401070000,0.00330252
201401070100,0.00346081
201401070200,0.00310406
201401070300,0.00343392
201401070400,0.00346571
201401070500,0.00322661
201401070600,0.00492855
201401070700,0.00519444
201401070800,0.00381349
201401070900,0.00317878
201401071000,0.00262991
201401071100,0.00279158
201401071200,0.00724936
201401071300,0.02144817
201401071400,0.04529384
201401071500,0.05403353
201401071600,0.05674826
201401071700,0.08297919
201401071800,0.11507424
201401071900,0.08992013
201401072000,0.08643451
201401072100,0.11974846
201401072200,0.15401636
201401072300,0.16743808
201401080000,0.16632174
201401080100,0.17151311
201401080200,0.19154142
201401080300,0.22486429
201401080400,0.26373331
201401080500,0.31263703
201401080600,0.355238
201401080700,0.35503781
201401080800,0.19668014
201401080900,0.14219269
201401081000,0.27357967
201401081100,0.32926829
201401081200,0.30188923
201401081300,0.26137714
201401081400,0.30868962
201401081500,0.41405505
201401081600,0.45983966
201401081700,0.43854736
201401081800,0.41359707
201401081900,0.34749678
201401082000,0.33771902
201401082100,0.35314698
201401082200,0.37713093
201401082300,0.37778224
201401090000,0.34937844
201401090100,0.3605018
201401090200,0.37083613
201401090300,0.39247368
201401090400,0.41316777
201401090500,0.42229031
201401090600,0.41297349
201401090700,0.38799643
201401090800,0.20409113
201401090900,0.14218791
201401091000,0.15664212
201401091100,0.10601283
201401091200,0.1095162
201401091300,0.19030095
201401091400,0.26962306
201401091500,0.34064144
201401091600,0.35321577
201401091700,0.3049221
201401091800,0.29132826
201401091900,0.26137016
201401092000,0.25905395
201401092100,0.28267993
201401092200,0.32518347
201401092300,0.34629088
201401100000,0.3709228
201401100100,0.41002029
201401100200,0.45388544
201401100300,0.47643675
201401100400,0.47870502
201401100500,0.47076207
201401100600,0.47534623
201401100700,0.47594027
201401100800,0.31137529
201401100900,0.34063841
201401101000,0.45665221
201401101100,0.42742251
201401101200,0.34042895
201401101300,0.25324052
201401101400,0.18418896
201401101500,0.13678105
201401101600,0.08551144
201401101700,0.14591924
201401101800,0.10122454
