timepoint,capacity_factor
201401010000,0.08990799
201401010100,0.10569057
201401010200,0.1303699
201401010300,0.1470102
201401010400,0.14647316
201401010500,0.13899487
201401010600,0.13963205
201401010700,0.13568245
201401010800,0.1173479
201401010900,0.0877637
201401011000,0.06012129
201401011100,0.05780595
201401011200,0.04875658
201401011300,0.03932524
201401011400,0.03831314
201401011500,0.04773323
201401011600,0.06857495
201401011700,0.1090841
201401011800,0.13919743
201401011900,0.13041236
201401012000,0.10701922
201401012100,0.10432939
201401012200,0.13313848
201401012300,0.20400946
201401020000,0.27327141
201401020100,0.29474683
201401020200,0.32042196
201401020300,0.40729382
201401020400,0.54463018
201401020500,0.64925684
201401020600,0.72923798
201401020700,0.80928021
201401020800,0.87237044
201401020900,0.94184768
201401021000,0.94972938
201401021100,0.93926756
201401021200,0.92055207
201401021300,0.89331888
201401021400,0.86678271
201401021500,0.84026579
201401021600,0.77193921
201401021700,0.6634278
201401021800,0.66893637
201401021900,0.69249169
201401022000,0.71394052
201401022100,0.7207454
201401022200,0.70765672
201401022300,0.66822857
201401030000,0.61278797
201401030100,0.56579515
201401030200,0.53486272
201401030300,0.5227181
201401030400,0.51579536
201401030500,0.49457354
201401030600,0.45956071
201401030700,0.38564901
201401030800,0.19908477
201401030900,0.09299227
201401031000,0.045648
201401031100,0.01304392
201401031200,0.00794972
201401031300,0.01475498
201401031400,0.03126488
201401031500,0.0538588
201401031600,0.07643243
201401031700,0.11899857
201401031800,0.15835876
201401031900,0.19188396
201401032000,0.23787576
201401032100,0.28147031
201401032200,0.30305028
201401032300,0.32008905
201401040000,0.38157968
201401040100,0.4883393
201401040200,0.55698644
201401040300,0.60610883
201401040400,0.62653921
201401040500,0.63902219
201401040600,0.62684653
201401040700,0.59414806
201401040800,0.70088959
201401040900,0.81222857
201401041000,0.85583331
201401041100,0.8317649
201401041200,0.79380175
201401041300,0.75865872
201401041400,0.72215067
201401041500,0.72421811
201401041600,0.73879419
201401041700,0.73164868
201401041800,0.76345944
201401041900,0.76594737
201401042000,0.76336298
201401042100,0.73878805
201401042200,0.71788077
201401042300,0.7178388
201401050000,0.69117007
201401050100,0.68325923
201401050200,0.6572793
201401050300,0.64407632
201401050400,0.64421856
201401050500,0.64407235
201401050600,0.66344481
201401050700,0.65239444
201401050800,0.51679688
201401050900,0.71083838
201401051000,0.70170449
201401051100,0.42306496
201401051200,0.2316862
201401051300,0.49334741
201401051400,0.89127444
201401051500,0.97187651
201401051600,0.97299418
201401051700,0.92811312
201401051800,0.8244009
201401051900,0.78227163
201401052000,0.80064775
201401052100,0.83567421
201401052200,0.88109961
201401052300,0.89571572
201401060000,0.91165566
201401060100,0.91319061
201401060200,0.90975385
201401060300,0.88056761
201401060400,0.82873956
201401060500,0.80556034
201401060600,0.78163815
201401060700,0.77213274
201401060800,0.82869947
201401060900,0.85223835
201401061000,0.85451276
201401061100,0.84858616
201401061200,0.82792461
201401061300,0.81129439
201401061400,0.80997605
201401061500,0.78591963
201401061600,0.73109359
201401061700,0.61532385
201401061800,0.47078179
201401061900,0.38400507
201401062000,0.34188475
201401062100,0.35501112
201401062200,0.37420813
201401062300,0.40166376
201401070000,0.39182219
201401070100,0.35764761
201401070200,0.34843769
201401070300,0.35324952
201401070400,0.34323643
201401070500,0.33557219
201401070600,0.32883274
201401070700,0.31369268
201401070800,0.23810862
201401070900,0.18357365
201401071000,0.13965698
201401071100,0.10515158
201401071200,0.08446388
201401071300,0.08818398
201401071400,0.1145353
201401071500,0.14973637
201401071600,0.16774219
201401071700,0.1847314
201401071800,0.19167383
201401071900,0.20635044
201401072000,0.27200387
201401072100,0.35964997
201401072200,0.38490749
201401072300,0.37949096
201401080000,0.3642819
201401080100,0.39102934
201401080200,0.37890938
201401080300,0.33672232
201401080400,0.30857216
201401080500,0.29858336
201401080600,0.27802428
201401080700,0.25604841
201401080800,0.24076084
201401080900,0.33311041
201401081000,0.56619329
201401081100,0.7119491
201401081200,0.78236152
201401081300,0.80021177
201401081400,0.7929424
201401081500,0.77005127
201401081600,0.69697603
201401081700,0.57788131
201401081800,0.53257556
201401081900,0.50241194
201401082000,0.55548604
201401082100,0.53486205
201401082200,0.50526808
201401082300,0.43302274
201401090000,0.39541174
201401090100,0.46008317
201401090200,0.47593771
201401090300,0.477268
201401090400,0.51955917
201401090500,0.51925651
201401090600,0.43764395
201401090700,0.31253142
201401090800,0.19094487
201401090900,0.32263138
201401091000,0.60529285
201401091100,0.72545073
201401091200,0.77038776
201401091300,0.7846607
201401091400,0.78028271
201401091500,0.76819431
201401091600,0.70037376
201401091700,0.57211086
201401091800,0.53996958
201401091900,0.52407612
201401092000,0.56444101
201401092100,0.58036045
201401092200,0.5737538
201401092300,0.64409055
201401100000,0.68372296
201401100100,0.7283031
201401100200,0.77760165
201401100300,0.73883263
201401100400,0.73395041
201401100500,0.75525083
201401100600,0.75845175
201401100700,0.76012505
201401100800,0.73235573
201401100900,0.91871872
201401101000,0.95508973
201401101100,0.95484348
201401101200,0.94186513
201401101300,0.9115789
201401101400,0.852354
201401101500,0.76809492
201401101600,0.63046072
201401101700,0.44700131
201401101800,0.3594938
201401101900,0.31975907
201401102000,0.3972931
201401102100,0.54522805
201401102200,0.64409437
201401102300,0.6416192
201401110000,0.57771661
201401110100,0.49796665
201401110200,0.38177238
201401110300,0.2521731
201401110400,0.14807076
201401110500,0.08100548
201401110600,0.0464983
201401110700,0.0436264
201401110800,0.03779703
201401110900,0.01725135
201401111000,0.02571274
201401111100,0.05135711
201401111200,0.06805965
201401111300,0.07598532
201401111400,0.09427072
201401111500,0.14922177
201401111600,0.25647983
201401111700,0.40129351
201401111800,0.45939979
201401111900,0.38193483
201401112000,0.30027792
201401112100,0.24299702
201401112200,0.20985291
201401112300,0.19213511
201401120000,0.17705827
201401120100,0.15459232
201401120200,0.11380918
201401120300,0.07958285
201401120400,0.05929052
201401120500,0.05947684
201401120600,0.07883449
201401120700,0.14400964
201401120800,0.16217825
201401120900,0.27905547
201401121000,0.36159452
201401121100,0.34569937
201401121200,0.35563513
201401121300,0.38890344
201401121400,0.43260274
201401121500,0.51852311
201401121600,0.55861266
201401121700,0.47612483
201401121800,0.47027035
201401121900,0.4842121
201401122000,0.36692486
201401122100,0.31716001
201401122200,0.40728536
201401122300,0.636147
201401130000,0.78468684
201401130100,0.81135096
201401130200,0.77005096
201401130300,0.70156405
201401130400,0.64637865
201401130500,0.55564064
201401130600,0.46713807
201401130700,0.40919613
201401130800,0.30380176
201401130900,0.41121678
201401131000,0.61533856
201401131100,0.79501635
201401131200,0.89762119
201401131300,0.93826922
201401131400,0.95042427
201401131500,0.94128997
201401131600,0.88405326
201401131700,0.79645553
201401131800,0.75566301
201401131900,0.62904162
201401132000,0.52761892
201401132100,0.48899309
201401132200,0.49690479
201401132300,0.48254556
201401140000,0.40999361
201401140100,0.29665993
201401140200,0.18065982
201401140300,0.06356973
201401140400,0.00751048
