timepoint,capacity_factor
201401010000,0.07444592
201401010100,0.05776465
201401010200,0.03927789
201401010300,0.02760981
201401010400,0.02442296
201401010500,0.02514623
201401010600,0.0310483
201401010700,0.03592433
201401010800,0.01529015
201401010900,0.00067368
201401011000,0.01162553
201401011100,0.07609677
201401011200,0.13749692
201401011300,0.18549888
201401011400,0.20727071
201401011500,0.19166982
201401011600,0.13609912
201401011700,0.08308933
201401011800,0.07029395
201401011900,0.05945534
201401012000,0.04644541
201401012100,0.02116886
201401012200,0.00264524
201401012300,7.381e-05
201401020000,3.675e-05
201401020100,0.00148024
201401020200,0.02210133
201401020300,0.07967861
201401020400,0.15900012
201401020500,0.24155929
201401020600,0.32930287
201401020700,0.36160457
201401020800,0.24866909
201401020900,0.30877053
201401021000,0.30974511
201401021100,0.23937906
201401021200,0.18734811
201401021300,0.15240878
201401021400,0.13513835
201401021500,0.14128951
201401021600,0.18950708
201401021700,0.31750727
201401021800,0.59067521
201401021900,0.72648432
201401022000,0.76558743
201401022100,0.73672706
201401022200,0.75689503
201401022300,0.75582718
201401030000,0.74774263
201401030100,0.72996764
201401030200,0.63579541
201401030300,0.52271208
201401030400,0.45099037
201401030500,0.31680538
201401030600,0.26861262
201401030700,0.23290307
201401030800,0.16668208
201401030900,0.11697352
201401031000,0.0741038
201401031100,0.02470489
201401031200,0.00617925
201401031300,0.01630538
201401031400,0.04428993
201401031500,0.06879372
201401031600,0.07167185
201401031700,0.04174836
201401031800,0.01108341
201401031900,0.00181545
201401032000,0.00027775
201401032100,0.00027999
201401032200,0.00180817
201401032300,0.00856486
201401040000,0.0200372
201401040100,0.03059312
201401040200,0.03341867
201401040300,0.02150788
201401040400,0.01066204
201401040500,0.00539484
201401040600,0.00119568
201401040700,0.00021374
201401040800,6.323e-05
201401040900,0.01082874
201401041000,0.19233643
201401041100,0.25202781
201401041200,0.26371086
201401041300,0.30541034
201401041400,0.31547083
201401041500,0.25832054
201401041600,0.23243573
201401041700,0.20045827
201401041800,0.15615251
201401041900,0.13291001
201401042000,0.12297661
201401042100,0.12027579
201401042200,0.10300215
201401042300,0.09581756
201401050000,0.09266301
201401050100,0.0867465
201401050200,0.08939353
201401050300,0.08656206
201401050400,0.0609533
201401050500,0.0339683
201401050600,0.02387374
201401050700,0.0250256
201401050800,0.0141659
201401050900,0.04105915
201401051000,0.21000651
201401051100,0.2049534
201401051200,0.20733748
201401051300,0.21130411
201401051400,0.19598879
201401051500,0.1839821
201401051600,0.15381482
201401051700,0.09905254
201401051800,0.05891356
201401051900,0.02835527
201401052000,0.01311807
201401052100,0.00672214
201401052200,0.00265679
201401052300,0.0010782
201401060000,0.00083458
201401060100,0.00907118
201401060200,0.04885679
201401060300,0.10126176
201401060400,0.15216681
201401060500,0.18673814
201401060600,0.20445579
201401060700,0.19650201
201401060800,0.1661367
201401060900,0.18812193
201401061000,0.19055161
201401061100,0.14476555
201401061200,0.1117542
201401061300,0.08171207
201401061400,0.05245947
201401061500,0.04055314
201401061600,0.03213924
201401061700,0.03738091
201401061800,0.16438937
201401061900,0.35734362
201401062000,0.43158743
201401062100,0.44513028
201401062200,0.41797958
201401062300,0.35170904
201401070000,0.27867538
201401070100,0.20818121
201401070200,0.14052773
201401070300,0.09998387
201401070400,0.10361908
201401070500,0.152824
201401070600,0.20379711
201401070700,0.23294376
201401070800,0.14113814
201401070900,0.12462893
201401071000,0.06794313
201401071100,0.01449826
201401071200,0.05282322
201401071300,0.13945707
201401071400,0.21436554
201401071500,0.23213575
201401071600,0.20875465
201401071700,0.11087252
201401071800,0.03480129
201401071900,0.01251382
201401072000,0.01696145
201401072100,0.03831205
201401072200,0.07204262
201401072300,0.10436117
201401080000,0.09902727
201401080100,0.06655538
201401080200,0.04080672
201401080300,0.01647167
201401080400,0.00224882
201401080500,0.00017602
201401080600,0.00019311
201401080700,0.0013349
201401080800,0.00227496
