,,01-hermosillo,01-hermosillo,01-hermosillo,02-cananea,02-cananea,02-cananea,03-obregon,03-obregon,03-obregon,04-los_mochis,04-los_mochis,04-los_mochis,05-culiacan,05-culiacan,05-culiacan,06-mazatlan,06-mazatlan,06-mazatlan,07-juarez,07-juarez,07-juarez,08-moctezuma,08-moctezuma,08-moctezuma,09-chihuahua,09-chihuahua,09-chihuahua,10-durango,10-durango,10-durango,11-laguna,11-laguna,11-laguna,12-rio_escondido,12-rio_escondido,12-rio_escondido,13-nuevo_laredo,13-nuevo_laredo,13-nuevo_laredo,14-reynosa,14-reynosa,14-reynosa,15-matamoros,15-matamoros,15-matamoros,16-monterrey,16-monterrey,16-monterrey,17-saltillo,17-saltillo,17-saltillo,18-valles,18-valles,18-valles,19-huasteca,19-huasteca,19-huasteca,20-tamazunchale,20-tamazunchale,20-tamazunchale,21-guemez,21-guemez,21-guemez,22-tepic,22-tepic,22-tepic,23-guadalajara,23-guadalajara,23-guadalajara,24-aguascalientes,24-aguascalientes,24-aguascalientes,25-san_luis_potosi,25-san_luis_potosi,25-san_luis_potosi,26-salamanca,26-salamanca,26-salamanca,27-manzanillo,27-manzanillo,27-manzanillo,28-carapan,28-carapan,28-carapan,29-lazaro_cardenas,29-lazaro_cardenas,29-lazaro_cardenas,30-queretaro,30-queretaro,30-queretaro,31-central,31-central,31-central,32-poza_rica,32-poza_rica,32-poza_rica,33-veracruz,33-veracruz,33-veracruz,34-puebla,34-puebla,34-puebla,35-acapulco,35-acapulco,35-acapulco,36-temascal,36-temascal,36-temascal,37-coatzacoalcos,37-coatzacoalcos,37-coatzacoalcos,38-tabasco,38-tabasco,38-tabasco,39-grijalva,39-grijalva,39-grijalva,40-ixtepec,40-ixtepec,40-ixtepec,41-lerma,41-lerma,41-lerma,42-merida,42-merida,42-merida,43-cancun,43-cancun,43-cancun,44-chetumal,44-chetumal,44-chetumal,45-cozumel,45-cozumel,45-cozumel,46-tijuana,46-tijuana,46-tijuana,47-ensenada,47-ensenada,47-ensenada,48-mexicali,48-mexicali,48-mexicali,49-san_luis_rio_colorado,49-san_luis_rio_colorado,49-san_luis_rio_colorado,50-villa_constitucion,50-villa_constitucion,50-villa_constitucion,51-la_paz,51-la_paz,51-la_paz,52-los_cabos,52-los_cabos,52-los_cabos,53-mulege,53-mulege,53-mulege
,,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage,PeakDay,PeakValue,MonthlyAverage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,21,690.16871090000006,578.11398518923363,21,176.7329771,148.03888393243594,21,356.24047060000004,298.40181814966348,21,286.20986870000002,239.74127651763146,21,340.14863450000001,284.9226276650063,21,172.78304180000001,144.73025401278596,29,527.75395920000005,436.93678769205985,29,285.85795010000004,236.66682601682365,29,990.38375899999994,819.95613802664798,29,233.21153059999997,193.07992909636596,29,679.93278539999994,562.92831512974385,29,263.13445250000001,200.54243065235531,29,223.8385864,170.59390648990578,29,493.00668530000002,375.7347548353971,29,271.9867979,207.289060929475,29,3175.67188992,2420.2720462410748,29,861.86015329999998,656.84872650255704,29,220.89196719999998,168.3482021709288,29,469.06879609999999,357.49099222301516,29,132.31966208,100.84466859337816,29,157.12602890000002,119.75032326849262,29,371.96264150000002,312.95635817348591,29,1874.9228219999998,1577.494492002558,29,1281.28926,1078.0319736612387,29,718.47269299999994,604.4977973483177,29,771.31040110000004,648.95359703270469,29,329.0195827,276.82557035195128,29,536.40475639999988,451.31220277119775,29,551.48075489999997,463.99662070215328,29,1571.1637130000001,1321.9222009014804,8,7967.0,6009.3189771197849,28,544.92877479999993,408.73223555249001,28,553.97088789999998,415.51441196648733,28,1790.478507,1342.9760307306874,28,488.38848039999993,366.32331534104924,28,709.91787539999996,532.48485618008101,28,618.08002439999996,463.60045896958263,28,818.51947699999994,613.94316310349984,28,466.86763269999994,350.1812714366082,28,191.78571680000002,143.85183603740253,13,235.54848030000002,166.50309104508756,13,516.05674280000005,364.78708206958248,13,547.13353960000006,386.75446098775222,13,69.677785139999997,49.253413083741606,13,33.257994840000002,23.509211075908471,16,435.5130666,335.92704909811573,16,129.35727409999998,99.777964624468382,16,749.82078049999996,578.36400661278594,16,157.3566276,121.37488310343208,27,28.0619028116,21.492325128572947,27,115.29234578799999,88.301231668468731,27,130.99624585399999,100.32868854103181,16,17.0,12.547779273216689
2016,2,27,733.02858639999999,608.96682376820047,27,187.70819699999998,155.93943625525179,27,378.36320960000006,314.32695291827372,27,303.98366679999998,252.53581028589932,27,361.27206110000003,300.1284037974101,27,183.51296840000001,152.45423108374078,6,529.76734709999994,448.59470030100726,6,286.94850170000001,242.98133478115108,6,994.16208519999998,841.83339183266196,6,234.1012355,198.23149564647485,6,682.52673729999992,577.94780831237392,7,270.22053549999998,207.43592243913653,7,229.8664508,176.45794079712215,7,506.28311579999996,388.65034800388452,7,279.31127020000002,214.4144629440286,7,3261.19119168,2503.4670360794248,7,885.06962850000002,679.42739620589919,7,226.84048050000001,174.13504212057541,7,481.70059090000001,369.77947008834514,7,135.88296632000001,104.31112650330932,7,161.35735649999998,123.86664851372674,28,396.8970577,335.98742077395701,28,2000.6077719999998,1693.5853572431643,28,1367.180143,1157.3664279024449,28,766.63531799999998,648.98395731913649,28,823.01498770000001,696.7113451312232,28,351.07532250000003,297.19769852345325,28,572.36250589999997,484.52513909136661,28,588.44911999999999,498.14302782805788,28,1676.4862519999999,1419.2050078115105,25,8093.0,6135.6503597122301,25,569.60766590000003,438.72094705323724,25,579.0592807999999,446.00073220446035,25,1871.5662129999998,1441.5102720402879,25,510.50675839999997,393.20048152273404,25,742.0688404,571.55330574431639,25,646.07181029999992,497.61485569568322,25,855.58882249999999,658.9882140997131,25,488.01126830000004,375.87409477899251,25,200.4713635,154.40625487985622,26,255.64888599999998,197.62595341956856,26,560.09417340000005,432.97331260647513,26,593.82289220000007,459.0468477896402,26,75.623702269999995,58.459891998187011,26,36.096048330000002,27.903567578618723,20,440.16744869999997,343.94774163611521,20,130.73973130000002,102.16029251143895,20,757.83420799999999,592.17319490546777,20,159.03831730000002,124.27286533887778,17,29.716778230399999,22.512703444077701,17,122.091402567,92.493456637559632,17,138.72139801599999,105.09193391378622,26,18.0,12.772661870503597
2016,3,31,794.74468560000003,652.18160788438706,31,203.51197040000002,167.00553839703898,31,410.21885860000003,336.63288303620436,31,329.57705629999998,270.45678741897694,31,391.6887499,321.4267466156125,31,198.96353169999998,163.27300877012132,31,603.70655350000004,478.85366979878899,31,326.99767539999999,259.37110664387626,31,1132.9164949999999,898.61741292045792,31,266.77455830000002,211.60276547106284,31,777.78645010000002,616.93200739017504,31,261.71175899999997,206.1724953106324,31,222.6283545,175.38319083593547,31,490.34113770000005,386.2832006530283,31,270.51624219999997,213.10853171076732,31,3158.5019308800001,2488.2192036875363,31,857.20031930000005,675.28921707510085,31,219.69766680000001,173.07444020592197,31,466.5326738,367.52725933458919,31,131.60424712,103.67580015364742,31,156.27649289999999,123.11221561452219,25,411.3752978,346.7617903613725,25,2073.587098,1747.8948743041719,25,1417.0529300000001,1194.4805960783319,25,794.60108379999997,669.79542994643339,25,853.03740370000003,719.05332897496669,25,363.88205089999997,306.72816795693103,25,593.24147589999995,500.06278305827703,25,609.91490680000004,514.11736720847932,25,1737.6420859999998,1464.7157570901738,26,8082.0,6173.3916554508751,28,590.7888494,458.08445650309602,28,600.59192800000005,465.68554427281333,28,1941.161462,1505.133169398383,28,529.4902411999999,410.55488707765863,28,769.66309030000002,596.77954103337845,28,670.09635629999991,519.57772303728143,28,887.40437729999996,688.0735007679682,28,506.15824360000005,392.46377812086178,28,207.9260046,161.22117219165548,28,275.29430239999999,212.99869873647384,28,603.1347806,466.65304114387641,28,639.45539310000004,494.75476042449532,28,81.435028689999996,63.0073161361911,28,38.869860150000001,30.074104547119735,25,454.60639180000004,351.7691063651414,25,135.0284254,104.48341550573356,25,782.69366789999992,605.63920144737506,25,164.25529829999999,127.09882779491245,26,30.769999600599999,23.700545462502692,26,126.41856317700001,97.373706335236605,26,143.637958513,110.63691944561734,7,17.0,13.28129205921938
2016,4,29,901.42947750000008,713.80014326119624,29,230.83097310000002,182.78432846495133,29,465.28574280000004,368.43817309763585,29,373.81876089999997,296.00971765006955,29,444.26819269999999,351.79535118734339,29,225.67196189999999,178.69914705104318,24,634.97967920000008,541.85107491613314,24,343.93676499999998,293.49365328511823,24,1191.603683,1016.8384244237832,24,280.59397810000002,239.44096737371331,24,818.07723909999993,698.0948302947146,28,300.4289928,228.45894522517378,28,255.56364980000001,194.34143593463145,28,562.88144910000005,428.03892171502071,28,310.53599780000002,236.14474035591098,28,3625.7658335999995,2757.1860830059536,28,984.01321209999992,748.28537154325431,28,252.19940069999998,191.78311828609185,28,535.55079789999991,407.25553563198855,28,151.07357640000001,114.88275345858129,28,179.39579619999998,136.42017031127949,29,416.33304229999999,351.23487033171068,29,2098.5772099999999,1770.4419765716289,29,1434.130733,1209.8888889691214,29,804.17732530000001,678.43550681029194,29,863.31789829999991,728.32881183657867,29,368.26742419999999,310.68483118372762,29,600.39100510000003,506.51338079610537,29,617.26537800000006,520.74926311557715,29,1758.5835129999998,1483.6099689235054,2,8057.0,6046.1641168289289,28,610.85668550000003,478.04611154381058,28,620.99275370000009,485.97842708331035,28,2007.098573,1570.7214003268425,28,547.47589440000002,428.44537630000031,28,795.80690260000006,622.78502357120931,28,692.8580991,542.2190310478444,28,917.54760970000007,718.05724212948519,28,523.35135869999999,409.56592259193349,28,214.98880719999997,168.24660468052843,29,301.75934419999999,229.89441886550742,29,661.11631910000006,503.66941367538237,29,700.92856410000002,534.00024884714901,29,89.263673960000006,68.00525267710718,29,42.606561069999998,32.459676180292057,21,492.82231710000002,373.37858101418675,21,146.37942330000001,110.90192036700964,21,848.48984509999991,642.8441314272593,21,178.06321730000002,134.90661662045895,25,31.1660280075,24.605755228254246,25,128.04564616600001,101.09276124237427,25,145.48666556500001,114.86254455005013,9,19.0,13.605006954102921
2016,5,31,1219.442536,902.37832552166833,31,312.26525679999997,231.07394668411862,31,629.43274020000013,465.77550429353937,31,505.69734979999998,374.2122439578738,31,601.00046100000009,444.73583106218024,31,305.28621089999996,225.90950506904477,28,732.05899399999998,591.8556088228803,28,396.51977909999999,320.57861078721407,28,1373.7828500000001,1110.6769971240906,28,323.49278569999996,261.53769196191132,28,943.14955309999993,762.51826365087493,12,321.0325368,246.578370977389,12,273.09031010000001,209.75495022960993,12,601.48409060000006,461.9873383633921,12,331.83268430000004,254.87373818317613,12,3874.4223465599998,2975.8626966822044,12,1051.497243,807.63302026070028,12,269.49533939999998,206.99372852382231,12,572.27909209999996,439.55559037631286,12,161.43426444000005,123.99427902842538,12,191.69883369999999,147.23986110619106,22,428.40885089999995,361.53925791372791,22,2159.4467890000001,1822.3824923445486,22,1475.7279310000001,1245.3841233429339,22,827.50262129999999,698.33917527388996,22,888.35857629999998,749.69623004845243,22,378.94908149999998,319.79957800026921,22,617.80544520000001,521.37326696164189,22,635.16926210000008,536.02679588277272,22,1809.5915170000001,1527.1355224185731,6,7788.0,6120.5356662180347,7,592.72537329999989,474.80479282611032,7,602.56058489999998,482.68332450942142,7,1947.52432,1560.0713635262466,7,531.22583669999995,425.54036779905812,7,772.18593909999993,618.5623247448184,7,672.29283910000004,538.54259764131928,7,890.31316559999993,713.18856456164178,7,507.81735999999995,406.7889233465682,7,208.6075572,167.10583425087495,28,290.94770539999996,229.86998017738887,28,637.42939430000001,503.61587162166967,28,675.81521920000012,533.94348250390237,28,86.065474390000006,67.998023449300263,28,41.080024250000001,32.456225588088856,27,585.25465139999994,417.75860519905814,27,173.8339263,124.083795701144,27,1007.6301570000001,719.25300850174915,27,211.4602414,150.94170597121155,30,36.543683902399998,28.025481996580336,30,150.139748868,115.14271088006647,30,170.59019248000001,130.82622925075376,16,22.0,16.527590847913864
2016,6,24,1430.6951429999999,1186.9167892692617,24,366.36116349999998,303.93631931363029,24,738.47380079999994,612.64410995716241,24,593.30285849999996,492.2090685764955,24,705.11599789999991,584.97019460208617,24,358.17308830000002,297.1434229365783,6,784.61700359999998,668.77674360834465,6,424.98782689999996,362.24294607732958,6,1472.4132789999999,1255.0272976240624,6,346.71787699999999,295.52871233351851,6,1010.8627619999999,861.61974931655095,11,342.41160610000003,279.21083280820591,11,291.27668060000002,237.5141587155772,11,641.53975020000007,523.12726774075122,11,353.93098629999997,288.60401834144682,11,4132.43838624,3369.6917478302053,11,1121.521399,914.51609198762264,11,287.44230390000001,234.38751379026417,11,610.38985320000006,497.72687673435365,11,172.18493275999995,140.40382282625873,11,204.46496230000002,166.72575165424189,13,430.30856780000005,347.9641798563282,13,2169.0225420000002,1753.9556644464531,13,1482.271833,1198.6224333810851,13,831.17206160000001,672.11793205452022,13,892.29787349999992,721.5466318535465,13,380.62947630000002,307.79174167719066,13,620.54501379999988,501.7967406484006,13,637.98582810000005,515.90005878456191,13,1817.6158879999998,1469.7946293866466,9,7582.0,6144.6898470097358,23,586.40292399999998,480.07773249693997,23,596.13322599999992,488.04375913171037,23,1926.7505780000001,1577.3967197677332,23,525.55938719999995,430.26620191057032,23,763.94922999999994,625.43176218400561,23,665.12166409999998,544.52337683977726,23,880.81642379999994,721.10887272183686,23,502.40060269999998,411.30651348762143,23,206.38239400000001,168.96162634673149,25,304.61147180000006,238.1554529027816,25,667.36496769999997,521.76828788970852,25,707.5535046,553.18903234687139,25,90.107364129999993,70.448955789846963,25,43.009263930000003,33.626083311947134,30,651.61047889999998,515.36908352962439,30,193.5431145,153.07632512114048,30,1121.8746699999999,887.30850591279523,30,235.43547900000002,186.20966200347706,30,42.658275919399998,33.43662755378022,30,175.26155413900003,137.37440589296091,30,199.13382345099998,156.08608987478297,23,27.0,20.638386648122392
2016,7,23,1435.7965819999999,1109.708597697442,23,367.66749980000003,284.16545265760413,23,741.10698160000004,572.79199543109075,23,595.41840229999991,460.19117784454897,23,707.63023459999999,546.91825088613712,23,359.45022840000001,277.8144299219382,1,765.94032989999994,648.0256839950207,1,414.87160589999996,351.00313392880219,1,1437.364609,1216.0858324538353,1,338.46475909999998,286.35893484468414,1,986.80063470000005,834.88508344132003,30,344.39828399999999,283.62479426944816,30,292.9666727,241.26894979044425,30,645.26197460000003,531.39723196433272,30,355.98449980000004,293.16647389138609,30,4156.4148633599998,3422.9622078247107,30,1128.028485,928.97340635087562,30,289.11004889999998,238.09287666083452,30,613.93134539999994,505.59529369098243,30,173.18395264,142.62342532602966,30,205.65127140000001,169.36146973983858,30,404.47644330000003,331.31920527671588,30,2038.8125850000001,1670.054650664875,30,1393.2886390000001,1141.2859571430686,30,781.27544840000007,639.96696209542392,30,838.73177829999997,687.03122468842571,30,357.77966860000004,293.0684281485868,30,583.29268550000006,477.79313775746903,30,599.68649929999992,491.221819293674,30,1708.5014449999999,1399.4865469138635,2,7460.0,6081.1399730820995,21,602.49698190000004,484.4056301390317,21,612.49433579999993,492.44347045316232,21,1979.6310030000002,1591.6169409811569,21,539.98357039999996,434.14504892732151,21,784.91611579999994,631.07002546500632,21,683.37618870000006,549.43225154791321,21,904.99077550000004,727.60966453028243,21,516.18918399999995,415.0144390367426,21,212.04663959999996,170.48481431345897,18,298.71398619999997,254.59217866406416,18,654.44432710000001,557.77906217510076,18,693.85478660000001,591.36836566810314,18,88.362824149999994,75.3111168382503,18,42.176575270000001,35.946847766904455,30,727.18981960000008,583.22332991157396,30,215.9918955,173.2305776958278,30,1251.9992619999998,1004.1328399804837,30,262.7432938,210.7262981129208,23,44.336014808599998,35.655578489365652,23,182.154545455,146.4909672443539,23,206.96570490599998,166.44441248716299,2,27.0,21.773889636608345
2016,8,28,1450.7226020000001,1102.9033254826377,28,371.48963780000003,282.42281205585493,28,748.81126089999998,569.27935665531641,28,601.60815600000001,457.36906197873418,28,714.98650170000008,543.56428248156135,28,363.18694260000007,276.11073687685047,29,699.66583730000002,585.97563868936709,29,378.97402469999997,317.39372476150731,29,1312.9938110000001,1099.6426375855999,29,309.17843049999999,258.93936596231492,29,901.41577009999992,754.94279329650135,28,346.12637539999997,291.86494790780648,28,294.43669510000001,248.278538707537,28,648.49971339999991,546.83592041332406,28,357.77072749999996,301.68384203553154,28,4177.2705561599996,3522.4095589301737,28,1133.688607,955.96287888775316,28,290.56071989999998,245.01019109784667,28,617.01187609999999,520.28435819892343,28,174.05293983999999,146.76706495542388,28,206.68317030000003,174.28193000888282,5,414.57460699999996,345.38120015047156,5,2089.713604,1740.9358418613726,5,1428.0735,1189.724915749395,5,800.78078059999996,667.12872029636549,5,859.67156590000002,716.19050494401051,5,366.71200010000001,305.50696678236864,5,597.85517770000013,498.07184345262425,5,614.65827960000001,512.07047097456234,5,1751.1559129999998,1458.8841681049796,26,7597.0,6081.0,2,593.03790820000006,485.37335466971706,2,602.87830579999991,493.42725263095525,2,1948.5512190000002,1594.7966041574693,2,531.50594389999992,435.01236505181703,2,772.59310079999989,632.33074975423949,2,672.64732879999997,550.52988343512789,2,890.78261400000008,729.06325151965075,2,508.08512429999996,415.84353685827728,2,208.71755269999997,170.82540147025571,26,304.36013710000003,254.54697678331075,26,666.81432539999992,557.68003060942146,26,706.96970280000005,591.26337044926049,26,90.033016610000004,75.297745633741528,26,42.97377702,35.940465539892351,1,693.19944789999988,564.90980580403777,1,205.895983,167.79104502274583,1,1193.4782,972.60253242301303,1,250.46212319999998,204.10937978654084,28,43.652532672600003,35.752781491301853,28,179.34645870700001,146.89032584062329,28,203.77513039999999,166.89816747303087,11,27.0,22.714670255720055
