name_switch,name_prodesen,load_zone,load_area,capacity_factor
cupatitzio,cupatitzio,03-occidental,28-carapan,43.11744791666667
cupatitzio,cupatitzio,03-occidental,28-carapan,52.606336805555557
cupatitzio,cupatitzio,03-occidental,28-carapan,52.476348958333332
cupatitzio,cupatitzio,03-occidental,28-carapan,48.596291666666666
cupatitzio,cupatitzio,03-occidental,28-carapan,45.307072916666669
cupatitzio,cupatitzio,03-occidental,28-carapan,43.794647569444443
cupatitzio,cupatitzio,03-occidental,28-carapan,50.918826388888881
cupatitzio,cupatitzio,03-occidental,28-carapan,58.360572916666676
cupatitzio,cupatitzio,03-occidental,28-carapan,57.216307291666666
cupatitzio,cupatitzio,03-occidental,28-carapan,50.358963541666668
cupatitzio,cupatitzio,03-occidental,28-carapan,54.215982638888896
cupatitzio,cupatitzio,03-occidental,28-carapan,52.002102430555553
cupatitzio,cupatitzio,03-occidental,28-carapan,48.878828124999998
cupatitzio,cupatitzio,03-occidental,28-carapan,54.566194444444434
cupatitzio,cupatitzio,03-occidental,28-carapan,63.700282986111112
cupatitzio,cupatitzio,03-occidental,28-carapan,64.241102430555557
cupatitzio,cupatitzio,03-occidental,28-carapan,51.926472222222216
cupatitzio,cupatitzio,03-occidental,28-carapan,61.801060763888891
cupatitzio,cupatitzio,03-occidental,28-carapan,63.380468750000006
cupatitzio,cupatitzio,03-occidental,28-carapan,60.925461805555557
el_cajon,el_cajon,03-occidental,23-guadalajara,0.12512925925925927
el_cajon,el_cajon,03-occidental,23-guadalajara,5.8500185185185183
el_cajon,el_cajon,03-occidental,23-guadalajara,15.438046666666668
el_cajon,el_cajon,03-occidental,23-guadalajara,21.726320000000001
el_cajon,el_cajon,03-occidental,23-guadalajara,4.7698518518518522
el_cajon,el_cajon,03-occidental,23-guadalajara,10.238351851851851
el_cajon,el_cajon,03-occidental,23-guadalajara,0.45646296296296296
el_cajon,el_cajon,03-occidental,23-guadalajara,0.56516666666666671
el_cajon,el_cajon,03-occidental,23-guadalajara,0.68644444444444452
el_cajon,el_cajon,03-occidental,23-guadalajara,0.34787037037037039
el_cajon,el_cajon,03-occidental,23-guadalajara,0.0
el_cajon,el_cajon,03-occidental,23-guadalajara,0.0
el_cajon,el_cajon,03-occidental,23-guadalajara,0.031481481481481478
el_cajon,el_cajon,03-occidental,23-guadalajara,0.021481481481481483
el_cajon,el_cajon,03-occidental,23-guadalajara,0.67481481481481476
el_cajon,el_cajon,03-occidental,23-guadalajara,6.4424074074074076
el_cajon,el_cajon,03-occidental,23-guadalajara,19.493333333333332
el_cajon,el_cajon,03-occidental,23-guadalajara,23.107037037037038
el_cajon,el_cajon,03-occidental,23-guadalajara,1.0357407407407406
el_cajon,el_cajon,03-occidental,23-guadalajara,8.9372222222222231
el_cajon,el_cajon,03-occidental,23-guadalajara,1.4275925925925925
el_cajon,el_cajon,03-occidental,23-guadalajara,0.44259259259259259
el_cajon,el_cajon,03-occidental,23-guadalajara,0.003518518518518518
el_cajon,el_cajon,03-occidental,23-guadalajara,0.44240740740740742
el_cajon,el_cajon,03-occidental,23-guadalajara,13.856037037037039
el_cajon,el_cajon,03-occidental,23-guadalajara,20.373907407407408
el_cajon,el_cajon,03-occidental,23-guadalajara,17.780999999999999
el_cajon,el_cajon,03-occidental,23-guadalajara,9.7476296296296301
el_cajon,el_cajon,03-occidental,23-guadalajara,11.387777777777778
el_cajon,el_cajon,03-occidental,23-guadalajara,7.2120555555555548
el_cajon,el_cajon,03-occidental,23-guadalajara,53.869296296296298
el_cajon,el_cajon,03-occidental,23-guadalajara,73.696074074074076
el_cajon,el_cajon,03-occidental,23-guadalajara,96.348425925925923
el_cajon,el_cajon,03-occidental,23-guadalajara,21.901444444444447
el_cajon,el_cajon,03-occidental,23-guadalajara,8.2524074074074072
el_cajon,el_cajon,03-occidental,23-guadalajara,4.0644444444444439
el_caracol,caracol,02-oriental,35-acapulco,4.6071495370370377
el_caracol,caracol,02-oriental,35-acapulco,5.1984590277777771
el_caracol,caracol,02-oriental,35-acapulco,6.683881712962962
el_caracol,caracol,02-oriental,35-acapulco,9.4161476851851855
el_caracol,caracol,02-oriental,35-acapulco,7.4110486111111111
el_caracol,caracol,02-oriental,35-acapulco,27.329279166666666
el_caracol,caracol,02-oriental,35-acapulco,36.765105555555557
el_caracol,caracol,02-oriental,35-acapulco,31.011944444444445
el_caracol,caracol,02-oriental,35-acapulco,76.508215972222231
el_caracol,caracol,02-oriental,35-acapulco,55.386900925925922
el_caracol,caracol,02-oriental,35-acapulco,27.119549305555559
el_caracol,caracol,02-oriental,35-acapulco,15.112976157407406
el_caracol,caracol,02-oriental,35-acapulco,9.8877587962962945
el_caracol,caracol,02-oriental,35-acapulco,7.2519650462962968
el_caracol,caracol,02-oriental,35-acapulco,8.4142479166666657
el_caracol,caracol,02-oriental,35-acapulco,8.6960000000000015
el_caracol,caracol,02-oriental,35-acapulco,12.876089814814815
el_caracol,caracol,02-oriental,35-acapulco,20.568590740740738
el_caracol,caracol,02-oriental,35-acapulco,47.100759722222222
el_caracol,caracol,02-oriental,35-acapulco,58.352568981481475
el_caracol,caracol,02-oriental,35-acapulco,42.016604398148154
el_caracol,caracol,02-oriental,35-acapulco,28.683937962962965
el_caracol,caracol,02-oriental,35-acapulco,7.8677511574074073
el_caracol,caracol,02-oriental,35-acapulco,14.002400231481483
el_caracol,caracol,02-oriental,35-acapulco,6.674834027777778
el_caracol,caracol,02-oriental,35-acapulco,6.3278289351851855
el_caracol,caracol,02-oriental,35-acapulco,6.2554590277777784
el_caracol,caracol,02-oriental,35-acapulco,3.3905701388888891
el_caracol,caracol,02-oriental,35-acapulco,3.7000636574074077
el_caracol,caracol,02-oriental,35-acapulco,14.004996064814815
el_caracol,caracol,02-oriental,35-acapulco,64.097911805555555
el_caracol,caracol,02-oriental,35-acapulco,53.366257175925938
el_caracol,caracol,02-oriental,35-acapulco,67.133106944444449
el_caracol,caracol,02-oriental,35-acapulco,28.120230324074075
el_caracol,caracol,02-oriental,35-acapulco,13.466141666666667
el_caracol,caracol,02-oriental,35-acapulco,7.9309627314814808
el_cobano,cobano,03-occidental,29-lazaro_cardenas,44.850312500000001
el_cobano,cobano,03-occidental,29-lazaro_cardenas,36.988782407407406
el_cobano,cobano,03-occidental,29-lazaro_cardenas,39.700219907407401
el_cobano,cobano,03-occidental,29-lazaro_cardenas,35.755497685185183
el_cobano,cobano,03-occidental,29-lazaro_cardenas,36.790902777777781
el_cobano,cobano,03-occidental,29-lazaro_cardenas,23.337525462962962
el_cobano,cobano,03-occidental,29-lazaro_cardenas,62.295451388888893
el_cobano,cobano,03-occidental,29-lazaro_cardenas,57.303182870370364
el_cobano,cobano,03-occidental,29-lazaro_cardenas,66.769662037037037
el_cobano,cobano,03-occidental,29-lazaro_cardenas,72.39860648148148
el_cobano,cobano,03-occidental,29-lazaro_cardenas,62.982606481481483
el_cobano,cobano,03-occidental,29-lazaro_cardenas,57.373916666666666
el_cobano,cobano,03-occidental,29-lazaro_cardenas,5.4473379629629628
el_cobano,cobano,03-occidental,29-lazaro_cardenas,43.19990277777778
el_cobano,cobano,03-occidental,29-lazaro_cardenas,38.078094907407412
el_cobano,cobano,03-occidental,29-lazaro_cardenas,41.261606481481479
el_cobano,cobano,03-occidental,29-lazaro_cardenas,40.847430555555562
el_cobano,cobano,03-occidental,29-lazaro_cardenas,49.329960648148145
el_cobano,cobano,03-occidental,29-lazaro_cardenas,27.672171296296298
el_cobano,cobano,03-occidental,29-lazaro_cardenas,48.933655092592595
el_cobano,cobano,03-occidental,29-lazaro_cardenas,51.75513425925925
el_cobano,cobano,03-occidental,29-lazaro_cardenas,48.622502314814817
el_cobano,cobano,03-occidental,29-lazaro_cardenas,46.143231481481486
el_cobano,cobano,03-occidental,29-lazaro_cardenas,0.0
el_cobano,cobano,03-occidental,29-lazaro_cardenas,42.656222222222226
el_cobano,cobano,03-occidental,29-lazaro_cardenas,37.23049537037037
el_cobano,cobano,03-occidental,29-lazaro_cardenas,41.412064814814812
el_cobano,cobano,03-occidental,29-lazaro_cardenas,39.344861111111115
el_cobano,cobano,03-occidental,29-lazaro_cardenas,37.548891203703704
el_cobano,cobano,03-occidental,29-lazaro_cardenas,44.644421296296294
el_cobano,cobano,03-occidental,29-lazaro_cardenas,64.36797685185185
el_cobano,cobano,03-occidental,29-lazaro_cardenas,59.280090277777774
el_cobano,cobano,03-occidental,29-lazaro_cardenas,61.128009259259251
el_cobano,cobano,03-occidental,29-lazaro_cardenas,52.213335648148153
el_cobano,cobano,03-occidental,29-lazaro_cardenas,40.339388888888891
el_cobano,cobano,03-occidental,29-lazaro_cardenas,41.700585648148156
el_encanto,encanto,02-oriental,32-poza_rica,61.598652777777772
el_encanto,encanto,02-oriental,32-poza_rica,47.723819444444445
el_encanto,encanto,02-oriental,32-poza_rica,53.583277777777774
el_encanto,encanto,02-oriental,32-poza_rica,50.742930555555553
el_encanto,encanto,02-oriental,32-poza_rica,60.196305555555554
el_encanto,encanto,02-oriental,32-poza_rica,57.057944444444452
el_encanto,encanto,02-oriental,32-poza_rica,91.001583333333329
el_encanto,encanto,02-oriental,32-poza_rica,61.284222222222219
el_encanto,encanto,02-oriental,32-poza_rica,42.828930555555559
el_encanto,encanto,02-oriental,32-poza_rica,92.070888888888888
el_encanto,encanto,02-oriental,32-poza_rica,78.991986111111117
el_encanto,encanto,02-oriental,32-poza_rica,82.546458333333334
el_encanto,encanto,02-oriental,32-poza_rica,81.060722222222211
el_encanto,encanto,02-oriental,32-poza_rica,73.996944444444452
el_encanto,encanto,02-oriental,32-poza_rica,71.142694444444459
el_encanto,encanto,02-oriental,32-poza_rica,52.643791666666672
el_encanto,encanto,02-oriental,32-poza_rica,51.791666666666671
el_encanto,encanto,02-oriental,32-poza_rica,72.65402777777777
el_encanto,encanto,02-oriental,32-poza_rica,89.328833333333321
el_encanto,encanto,02-oriental,32-poza_rica,83.402194444444461
el_encanto,encanto,02-oriental,32-poza_rica,84.92838888888889
el_encanto,encanto,02-oriental,32-poza_rica,82.339277777777781
el_encanto,encanto,02-oriental,32-poza_rica,70.88862499999999
el_encanto,encanto,02-oriental,32-poza_rica,66.366680555555561
el_encanto,encanto,02-oriental,32-poza_rica,81.107083333333335
el_encanto,encanto,02-oriental,32-poza_rica,60.584722222222233
el_encanto,encanto,02-oriental,32-poza_rica,59.443055555555546
el_encanto,encanto,02-oriental,32-poza_rica,59.05555555555555
el_encanto,encanto,02-oriental,32-poza_rica,51.35819444444445
el_encanto,encanto,02-oriental,32-poza_rica,73.713208333333327
el_encanto,encanto,02-oriental,32-poza_rica,66.545972222222233
el_encanto,encanto,02-oriental,32-poza_rica,54.979694444444448
el_encanto,encanto,02-oriental,32-poza_rica,76.613597222222225
el_encanto,encanto,02-oriental,32-poza_rica,80.835972222222225
el_encanto,encanto,02-oriental,32-poza_rica,59.113888888888887
el_encanto,encanto,02-oriental,32-poza_rica,68.658263888888897
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,54.715025252525251
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,38.792728208005983
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,10.837941919191918
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,1.2801416947250279
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,16.955342779648333
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,72.313959034792376
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,43.697051533857092
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,37.740284792368122
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,0.0
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,0.0
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,0.0
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,0.0
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,41.116846707818929
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,51.947673494201275
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,38.582861017583248
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,0.81922699214365868
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,1.9294659558548446
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,24.036410400299289
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,52.845564440703328
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,44.690822577628133
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,48.579641320613547
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,0.0
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,0.0
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,0.0
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,105.24399784885897
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,95.108485316124217
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,103.79606013842127
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,101.13552422371865
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,92.131161148522253
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,58.353275813692477
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,20.638337074448184
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,67.786120463898243
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,101.43412130564909
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,94.456069958847749
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,84.372650112233444
el_fuerte,el_fuerte,04-noroeste,04-los_mochis,97.129580527497197
el_novillo,el_novillo,04-noroeste,01-hermosillo,2.4702726337448562
el_novillo,el_novillo,04-noroeste,01-hermosillo,7.9316018518518518
el_novillo,el_novillo,04-noroeste,01-hermosillo,7.7348333333333334
el_novillo,el_novillo,04-noroeste,01-hermosillo,5.4994084362139919
el_novillo,el_novillo,04-noroeste,01-hermosillo,29.759449588477366
el_novillo,el_novillo,04-noroeste,01-hermosillo,96.099200617283969
el_novillo,el_novillo,04-noroeste,01-hermosillo,72.906140946502063
el_novillo,el_novillo,04-noroeste,01-hermosillo,76.090846707818926
el_novillo,el_novillo,04-noroeste,01-hermosillo,75.294613168724283
el_novillo,el_novillo,04-noroeste,01-hermosillo,48.682455761316874
el_novillo,el_novillo,04-noroeste,01-hermosillo,22.981455761316873
el_novillo,el_novillo,04-noroeste,01-hermosillo,0.0
el_novillo,el_novillo,04-noroeste,01-hermosillo,6.9009578189300411
el_novillo,el_novillo,04-noroeste,01-hermosillo,7.2239495884773657
el_novillo,el_novillo,04-noroeste,01-hermosillo,15.274184156378601
el_novillo,el_novillo,04-noroeste,01-hermosillo,20.830390946502057
el_novillo,el_novillo,04-noroeste,01-hermosillo,36.049135802469138
el_novillo,el_novillo,04-noroeste,01-hermosillo,53.611391975308642
el_novillo,el_novillo,04-noroeste,01-hermosillo,48.44460185185185
el_novillo,el_novillo,04-noroeste,01-hermosillo,73.4443621399177
el_novillo,el_novillo,04-noroeste,01-hermosillo,88.040093621399166
el_novillo,el_novillo,04-noroeste,01-hermosillo,22.213177983539094
el_novillo,el_novillo,04-noroeste,01-hermosillo,4.2926306584362139
el_novillo,el_novillo,04-noroeste,01-hermosillo,0.19708744855967078
el_novillo,el_novillo,04-noroeste,01-hermosillo,39.637950617283948
el_novillo,el_novillo,04-noroeste,01-hermosillo,34.571041152263376
el_novillo,el_novillo,04-noroeste,01-hermosillo,33.299408436213994
el_novillo,el_novillo,04-noroeste,01-hermosillo,10.655878600823046
el_novillo,el_novillo,04-noroeste,01-hermosillo,7.4602726337448564
el_novillo,el_novillo,04-noroeste,01-hermosillo,22.045579218106994
el_novillo,el_novillo,04-noroeste,01-hermosillo,38.97950514403292
el_novillo,el_novillo,04-noroeste,01-hermosillo,102.57873353909466
el_novillo,el_novillo,04-noroeste,01-hermosillo,99.586655349794256
el_novillo,el_novillo,04-noroeste,01-hermosillo,42.822455761316874
el_novillo,el_novillo,04-noroeste,01-hermosillo,15.648424897119339
el_novillo,el_novillo,04-noroeste,01-hermosillo,9.1935565843621383
el_platanal,platanal,03-occidental,28-carapan,36.243386243386247
el_platanal,platanal,03-occidental,28-carapan,27.414021164021165
el_platanal,platanal,03-occidental,28-carapan,29.563492063492063
el_platanal,platanal,03-occidental,28-carapan,26.499118165784836
el_platanal,platanal,03-occidental,28-carapan,29.221781305114636
el_platanal,platanal,03-occidental,28-carapan,35.758377425044088
el_platanal,platanal,03-occidental,28-carapan,52.215597442680775
el_platanal,platanal,03-occidental,28-carapan,56.084656084656082
el_platanal,platanal,03-occidental,28-carapan,57.87035934744268
el_platanal,platanal,03-occidental,28-carapan,48.666225749559082
el_platanal,platanal,03-occidental,28-carapan,24.889770723104057
el_platanal,platanal,03-occidental,28-carapan,37.973985890652557
el_platanal,platanal,03-occidental,28-carapan,28.990299823633158
el_platanal,platanal,03-occidental,28-carapan,29.530423280423278
el_platanal,platanal,03-occidental,28-carapan,32.37433862433862
el_platanal,platanal,03-occidental,28-carapan,26.64241622574956
el_platanal,platanal,03-occidental,28-carapan,32.032627865961203
el_platanal,platanal,03-occidental,28-carapan,36.044973544973544
el_platanal,platanal,03-occidental,28-carapan,50.782627865961196
el_platanal,platanal,03-occidental,28-carapan,58.201058201058196
el_platanal,platanal,03-occidental,28-carapan,53.29586640211641
el_platanal,platanal,03-occidental,28-carapan,41.93121693121693
el_platanal,platanal,03-occidental,28-carapan,35.00880731922399
el_platanal,platanal,03-occidental,28-carapan,36.430776014109348
el_platanal,platanal,03-occidental,28-carapan,38.999118165784836
el_platanal,platanal,03-occidental,28-carapan,34.534832451499121
el_platanal,platanal,03-occidental,28-carapan,35.65917107583774
el_platanal,platanal,03-occidental,28-carapan,34.314373897707227
el_platanal,platanal,03-occidental,28-carapan,33.079805996472658
el_platanal,platanal,03-occidental,28-carapan,39.440035273368608
el_platanal,platanal,03-occidental,28-carapan,59.766313932980594
el_platanal,platanal,03-occidental,28-carapan,67.846119929453266
el_platanal,platanal,03-occidental,28-carapan,63.767636684303355
el_platanal,platanal,03-occidental,28-carapan,51.796737213403873
el_platanal,platanal,03-occidental,28-carapan,21.781305114638446
el_platanal,platanal,03-occidental,28-carapan,41.523368606701936
el_salto,el_salto,06-noreste,18-valles,38.483796296296298
el_salto,el_salto,06-noreste,18-valles,30.284151234567897
el_salto,el_salto,06-noreste,18-valles,29.247770061728396
el_salto,el_salto,06-noreste,18-valles,21.977484567901236
el_salto,el_salto,06-noreste,18-valles,19.589205246913579
el_salto,el_salto,06-noreste,18-valles,32.151566358024688
el_salto,el_salto,06-noreste,18-valles,80.919359567901225
el_salto,el_salto,06-noreste,18-valles,74.779915123456789
el_salto,el_salto,06-noreste,18-valles,101.57121913580247
el_salto,el_salto,06-noreste,18-valles,99.460030864197535
el_salto,el_salto,06-noreste,18-valles,86.345833333333331
el_salto,el_salto,06-noreste,18-valles,64.699745370370366
el_salto,el_salto,06-noreste,18-valles,37.911033950617288
el_salto,el_salto,06-noreste,18-valles,42.083179012345681
el_salto,el_salto,06-noreste,18-valles,36.298302469135798
el_salto,el_salto,06-noreste,18-valles,32.458333333333336
el_salto,el_salto,06-noreste,18-valles,27.466049382716051
el_salto,el_salto,06-noreste,18-valles,21.239197530864196
el_salto,el_salto,06-noreste,18-valles,47.386574074074076
el_salto,el_salto,06-noreste,18-valles,70.290123456790127
el_salto,el_salto,06-noreste,18-valles,91.310956790123456
el_salto,el_salto,06-noreste,18-valles,65.233796296296291
el_salto,el_salto,06-noreste,18-valles,53.651234567901227
el_salto,el_salto,06-noreste,18-valles,47.751543209876544
el_salto,el_salto,06-noreste,18-valles,43.910339506172832
el_salto,el_salto,06-noreste,18-valles,33.219598765432103
el_salto,el_salto,06-noreste,18-valles,34.989274691358027
el_salto,el_salto,06-noreste,18-valles,31.055864197530862
el_salto,el_salto,06-noreste,18-valles,28.429166666666667
el_salto,el_salto,06-noreste,18-valles,75.974382716049377
el_salto,el_salto,06-noreste,18-valles,94.423533950617283
el_salto,el_salto,06-noreste,18-valles,94.861882716049379
el_salto,el_salto,06-noreste,18-valles,96.542145061728391
el_salto,el_salto,06-noreste,18-valles,102.52885802469136
el_salto,el_salto,06-noreste,18-valles,87.559768518518524
el_salto,el_salto,06-noreste,18-valles,72.458611111111111
electroquimica,electroquimica,06-noreste,18-valles,77.4826388888889
electroquimica,electroquimica,06-noreste,18-valles,69.868634259259267
electroquimica,electroquimica,06-noreste,18-valles,77.429783950617278
electroquimica,electroquimica,06-noreste,18-valles,65.462191358024697
electroquimica,electroquimica,06-noreste,18-valles,69.818672839506178
electroquimica,electroquimica,06-noreste,18-valles,71.447723765432102
electroquimica,electroquimica,06-noreste,18-valles,71.718364197530875
electroquimica,electroquimica,06-noreste,18-valles,76.369888117283963
electroquimica,electroquimica,06-noreste,18-valles,75.387924382716051
electroquimica,electroquimica,06-noreste,18-valles,77.332947530864203
electroquimica,electroquimica,06-noreste,18-valles,20.290798611111114
electroquimica,electroquimica,06-noreste,18-valles,10.655381944444445
electroquimica,electroquimica,06-noreste,18-valles,0.84114583333333337
electroquimica,electroquimica,06-noreste,18-valles,64.369405864197532
electroquimica,electroquimica,06-noreste,18-valles,71.689911265432102
electroquimica,electroquimica,06-noreste,18-valles,69.952835648148152
electroquimica,electroquimica,06-noreste,18-valles,73.834104938271608
electroquimica,electroquimica,06-noreste,18-valles,70.709104938271608
electroquimica,electroquimica,06-noreste,18-valles,74.074845679012356
electroquimica,electroquimica,06-noreste,18-valles,73.278935185185205
electroquimica,electroquimica,06-noreste,18-valles,74.147087191358025
electroquimica,electroquimica,06-noreste,18-valles,83.782021604938279
electroquimica,electroquimica,06-noreste,18-valles,77.136574074074076
electroquimica,electroquimica,06-noreste,18-valles,62.319347993827158
electroquimica,electroquimica,06-noreste,18-valles,84.287133487654316
electroquimica,electroquimica,06-noreste,18-valles,75.582561728395063
electroquimica,electroquimica,06-noreste,18-valles,77.922357253086417
electroquimica,electroquimica,06-noreste,18-valles,77.689332561728406
electroquimica,electroquimica,06-noreste,18-valles,71.758391203703724
electroquimica,electroquimica,06-noreste,18-valles,27.546585648148149
electroquimica,electroquimica,06-noreste,18-valles,65.347897376543202
electroquimica,electroquimica,06-noreste,18-valles,73.316358024691354
electroquimica,electroquimica,06-noreste,18-valles,79.374807098765444
electroquimica,electroquimica,06-noreste,18-valles,78.862172067901241
electroquimica,electroquimica,06-noreste,18-valles,72.764274691358025
electroquimica,electroquimica,06-noreste,18-valles,79.707658179012356
falcon,falcon,06-noreste,13-nuevo_laredo,32.058522927689594
falcon,falcon,06-noreste,13-nuevo_laredo,15.866327160493826
falcon,falcon,06-noreste,13-nuevo_laredo,38.936177248677254
falcon,falcon,06-noreste,13-nuevo_laredo,50.716600529100532
falcon,falcon,06-noreste,13-nuevo_laredo,8.8217592592592595
falcon,falcon,06-noreste,13-nuevo_laredo,17.287054673721343
falcon,falcon,06-noreste,13-nuevo_laredo,15.56957671957672
falcon,falcon,06-noreste,13-nuevo_laredo,16.265070546737213
falcon,falcon,06-noreste,13-nuevo_laredo,3.2098456790123455
falcon,falcon,06-noreste,13-nuevo_laredo,9.8365432098765435
falcon,falcon,06-noreste,13-nuevo_laredo,5.8470943562610236
falcon,falcon,06-noreste,13-nuevo_laredo,3.7332054673721338
falcon,falcon,06-noreste,13-nuevo_laredo,54.870555555555555
falcon,falcon,06-noreste,13-nuevo_laredo,8.3845943562610223
falcon,falcon,06-noreste,13-nuevo_laredo,24.367667548500879
falcon,falcon,06-noreste,13-nuevo_laredo,64.689179894179901
falcon,falcon,06-noreste,13-nuevo_laredo,44.868152557319227
falcon,falcon,06-noreste,13-nuevo_laredo,36.33877425044092
falcon,falcon,06-noreste,13-nuevo_laredo,21.073359788359788
falcon,falcon,06-noreste,13-nuevo_laredo,21.7294708994709
falcon,falcon,06-noreste,13-nuevo_laredo,16.173161375661373
falcon,falcon,06-noreste,13-nuevo_laredo,15.307619047619047
falcon,falcon,06-noreste,13-nuevo_laredo,12.43251322751323
falcon,falcon,06-noreste,13-nuevo_laredo,14.193302469135801
falcon,falcon,06-noreste,13-nuevo_laredo,56.02310405643739
falcon,falcon,06-noreste,13-nuevo_laredo,16.436415343915346
falcon,falcon,06-noreste,13-nuevo_laredo,36.863359788359787
falcon,falcon,06-noreste,13-nuevo_laredo,79.139312169312177
falcon,falcon,06-noreste,13-nuevo_laredo,49.493624338624329
falcon,falcon,06-noreste,13-nuevo_laredo,29.162777777777784
falcon,falcon,06-noreste,13-nuevo_laredo,7.928218694885361
falcon,falcon,06-noreste,13-nuevo_laredo,6.1238580246913576
falcon,falcon,06-noreste,13-nuevo_laredo,4.3165123456790129
falcon,falcon,06-noreste,13-nuevo_laredo,3.1048412698412697
falcon,falcon,06-noreste,13-nuevo_laredo,10.078906525573194
falcon,falcon,06-noreste,13-nuevo_laredo,16.464228395061728
huites,huites,04-noroeste,03-obregon,1.8690383096366507
huites,huites,04-noroeste,03-obregon,3.7324532648762512
huites,huites,04-noroeste,03-obregon,12.389583333333334
huites,huites,04-noroeste,03-obregon,4.1669622169562928
huites,huites,04-noroeste,03-obregon,2.9004492496050553
huites,huites,04-noroeste,03-obregon,1.3906924697209055
huites,huites,04-noroeste,03-obregon,2.2365636519220642
huites,huites,04-noroeste,03-obregon,22.365302132701419
huites,huites,04-noroeste,03-obregon,46.002512177461817
huites,huites,04-noroeste,03-obregon,48.150795484465505
huites,huites,04-noroeste,03-obregon,26.435914955239603
huites,huites,04-noroeste,03-obregon,32.918684175882049
huites,huites,04-noroeste,03-obregon,3.4274884807793575
huites,huites,04-noroeste,03-obregon,2.3515764876250658
huites,huites,04-noroeste,03-obregon,4.4990646392838336
huites,huites,04-noroeste,03-obregon,4.9602257767245916
huites,huites,04-noroeste,03-obregon,0.67574183780937336
huites,huites,04-noroeste,03-obregon,37.813701290152714
huites,huites,04-noroeste,03-obregon,41.481425750394948
huites,huites,04-noroeste,03-obregon,29.237817930489733
huites,huites,04-noroeste,03-obregon,19.876000197472354
huites,huites,04-noroeste,03-obregon,14.438306016324381
huites,huites,04-noroeste,03-obregon,0.0
huites,huites,04-noroeste,03-obregon,0.0
huites,huites,04-noroeste,03-obregon,36.151171011058452
huites,huites,04-noroeste,03-obregon,24.436057793575564
huites,huites,04-noroeste,03-obregon,17.887383820431808
huites,huites,04-noroeste,03-obregon,12.804733083201683
huites,huites,04-noroeste,03-obregon,10.97189013954713
huites,huites,04-noroeste,03-obregon,19.863680555555554
huites,huites,04-noroeste,03-obregon,23.250538112164296
huites,huites,04-noroeste,03-obregon,102.49918871774616
huites,huites,04-noroeste,03-obregon,99.091556411269082
huites,huites,04-noroeste,03-obregon,31.426439573459714
huites,huites,04-noroeste,03-obregon,21.170870523959977
huites,huites,04-noroeste,03-obregon,9.8713707872564509
humaya,humaya,04-noroeste,05-culiacan,19.257086419753083
humaya,humaya,04-noroeste,05-culiacan,22.725070987654323
humaya,humaya,04-noroeste,05-culiacan,30.77341358024691
humaya,humaya,04-noroeste,05-culiacan,17.703140432098767
humaya,humaya,04-noroeste,05-culiacan,0.18737345679012343
humaya,humaya,04-noroeste,05-culiacan,1.8396944444444445
humaya,humaya,04-noroeste,05-culiacan,0.89459259259259261
humaya,humaya,04-noroeste,05-culiacan,17.963944444444447
humaya,humaya,04-noroeste,05-culiacan,14.050296296296294
humaya,humaya,04-noroeste,05-culiacan,27.249145061728399
humaya,humaya,04-noroeste,05-culiacan,0.0
humaya,humaya,04-noroeste,05-culiacan,0.0
humaya,humaya,04-noroeste,05-culiacan,10.851652777777778
humaya,humaya,04-noroeste,05-culiacan,11.326024691358025
humaya,humaya,04-noroeste,05-culiacan,5.2275848765432098
humaya,humaya,04-noroeste,05-culiacan,0.0051898148148148155
