,month,day,hour,central,oriental,occidental,norte,noreste,peninsular,noroeste,baja_california,baja_california_sur,sin,sen
10,1,1,11,3922.794,3144.429221380911,3978.859,1400.4350160776414,2608.7372695336376,788.0360000000001,1049.8242305208485,672.7829718252826,175.7126401673074,16893.11473751304,17741.61034950563
11,1,1,12,4052.3379999999997,3220.9669955189775,4087.9449999999997,1428.1079642310467,2647.473650068955,816.0430000000001,1080.9891862751833,641.2866078305915,181.36857028728056,17333.863796094163,18156.518974212035
12,1,1,13,4127.772,3242.522001173387,4108.583,1427.4058133074304,2713.7846059482436,831.748,1095.5915365504445,676.1434940425052,182.38988181482728,17547.406956979507,18405.94033283684
13,1,1,14,4093.8450000000003,3277.979235300678,4142.341,1418.3308626949372,2726.4123555910205,837.7070000000001,1099.9863506674146,655.7324369077321,183.15853588974608,17596.601804254053,18435.49277705153
14,1,1,15,4055.433,3269.1361817048255,4279.888,1401.7172916959832,2750.344099026308,830.7819999999999,1095.840696093961,658.1905966777375,183.0604098802367,17683.141268521078,18524.39227507905
15,1,1,16,4037.2209999999995,3257.9705887526134,4302.035,1389.0785750708908,2693.872193816273,822.2439999999999,1086.485705843607,664.6235676724145,181.92027876931806,17588.90706348338,18435.45090992511
16,1,1,17,4101.907,3334.1012683523345,4379.938999999999,1390.252827470215,2725.276849438068,821.4,1089.1193922634309,706.1513113083607,181.85419390577093,17841.996337524048,18730.00184273818
17,1,1,18,4319.309,3502.4213568223836,4470.594999999999,1422.8948436984429,2803.5706996140125,891.818,1092.6666636761495,854.4930729454873,191.04499636787992,18503.27556381099,19548.813633124355
18,1,1,19,5262.380999999999,4431.469106798978,5053.782,1614.6400583151499,3202.0172052325265,1007.9939999999999,1172.2085965022154,896.8579359151144,225.76858701865646,21744.49196684887,22867.118489782642
19,1,1,20,6031.809,4789.972360936014,5803.039,1810.608180623463,3507.709680468027,1001.8219999999999,1374.2259536167164,902.9135005914893,230.97627452333333,24319.186175644216,25453.07595075904
20,1,1,21,6067.023999999999,4711.085041170003,5800.883999999999,1824.886249618651,3640.1533558110605,972.8530000000001,1398.9748009653104,892.9433491029375,227.14134986597657,24415.86044756502,25535.945146533933
21,1,1,22,5877.2080000000005,4512.715974515744,5609.502,1804.511870253889,3651.442329680911,932.5889999999999,1381.6366989150501,856.5186206857368,217.08176574910254,23769.605873365595,24843.206259800434
22,1,1,23,5457.187,4208.0062126803205,5282.97,1734.3657927266372,3552.1065691891026,887.4570000000001,1329.9145798594773,810.7681419936811,202.26006531230337,22452.007154455532,23465.03536176152
23,1,1,24,4897.19,3976.7155007309716,4961.756,1637.766029119895,3418.1719161902056,825.265,1260.0668544936136,744.4389815520743,187.42034173090045,20976.931300534685,21908.79062381766
24,1,2,1,4340.889,3655.5839253069594,4649.673000000001,1533.7356683457099,3361.9243084918635,771.263,1182.0518994322326,693.9398079347857,174.3041644589549,19495.120801576766,20363.364773970505
25,1,2,2,3984.8959999999997,3504.6688787576704,4432.0109999999995,1447.7601353609796,3203.270868110392,732.8040000000001,1108.0875380742887,667.0154805886754,166.92535588716046,18413.498420303327,19247.439256779162
26,1,2,3,3803.371,3428.4321745361694,4371.8189999999995,1392.281263471773,3055.753198387658,705.945,1066.8251166427349,645.5976720250272,156.9552196356691,17824.426753038337,18626.979644699033
27,1,2,4,3731.9970000000003,3377.147264795171,4308.961,1368.6991946311744,3074.6021999954332,689.965,1043.673291910417,645.0857645188195,155.31311090510383,17595.0449513322,18395.44382675612
28,1,2,5,3726.825,3377.7133962661874,4308.819,1367.328900093633,3037.6792247890417,680.2280000000001,1027.6850542143898,640.0228989084042,156.2893645711411,17526.278575363252,18322.590838842796
29,1,2,6,3803.5370000000003,3421.535572959039,4367.840999999999,1373.8983121539054,3082.1912662504988,680.8509999999999,1027.0636563167034,668.7238464231177,158.98449154575437,17756.917807680144,18584.626145649014
30,1,2,7,4080.8940000000002,3526.564963619882,4537.344,1410.1931135289237,3158.363302018938,659.9839999999999,1053.8758248650227,678.9870900524787,162.2580282911356,18427.219204032765,19268.46432237638
31,1,2,8,4173.276,3428.1721141431226,4694.792,1468.8797279053615,3221.444974526729,681.5230000000001,1088.078725896935,698.634300888773,168.26374158872053,18756.16654247215,19623.064584949647
32,1,2,9,4389.639,3523.9743620122294,4931.726,1519.722656323112,3313.237729859624,753.555,1106.2983924365058,755.1077362255686,181.95966234413473,19538.15314063147,20475.220539201175
33,1,2,10,4678.112,3677.0289054104646,5332.1849999999995,1616.90254462458,3415.243031271869,809.982,1189.1244281614554,804.6423155027285,197.28300697240536,20718.577909468368,21720.5032319435
34,1,2,11,4950.451,3767.456905234043,5443.253,1698.8920608361493,3588.322606702386,851.596,1274.0658184044546,831.8898471958953,208.4670360566779,21574.037391177037,22614.39427442961
35,1,2,12,5093.406,3843.3705344287987,5549.977,1742.1568743783082,3568.133827993504,870.9940000000001,1329.7644837489252,854.5201739311101,213.1503832243981,21997.80272054953,23065.473277705038
36,1,2,13,5152.863,3876.0501235119,5594.9529999999995,1756.8006149726664,3601.5982156758164,862.526,1359.5515572083902,855.2027172727205,214.84956524620864,22204.342511368774,23274.394793887703
37,1,2,14,5168.513,3887.317740156768,5609.672,1746.6744384047306,3612.4856569466074,854.5619999999999,1360.3140454499958,849.9521522433622,214.55919236092572,22239.538880958098,23304.050225562383
38,1,2,15,5155.079,3873.6265606951656,5518.466,1724.3136320680287,3623.897794182254,839.695,1360.1459378061772,854.1176741076016,212.1364151269916,22095.223924751626,23161.47801398622
39,1,2,16,5171.97,3821.8435352782562,5460.853999999999,1700.7495670972664,3575.79799386186,827.6160000000001,1358.9641810957623,844.6313253994265,210.852432287418,21917.795277333145,22973.27903501999
40,1,2,17,5243.469,3827.3238079455646,5552.112,1693.1009230618056,3621.210229354626,831.5429999999999,1346.8374160038766,867.2315399283939,210.62947897966873,22115.596376365873,23193.457395273937
41,1,2,18,5581.9439999999995,4049.8594867397856,5606.198,1726.547821295151,3720.7492594664077,915.337,1337.0671598476613,1017.4894416230707,217.00032716892463,22937.702727349006,24172.192496141
42,1,2,19,6459.018,4915.028402325979,6030.116,1893.4571735749985,3948.2169761701894,1032.798,1397.889105765649,1029.1448729212748,248.48208779082123,25676.523657836813,26954.15061854891
43,1,2,20,6751.092,5015.556747722561,6176.453,2022.507036158374,3889.808502265432,995.61,1593.7054922328678,1018.5463800623584,252.0339819917495,26444.732778379235,27715.313140433344
44,1,2,21,6705.053,4831.680046586945,5866.25,2006.8107703292999,3844.639589519726,970.039,1578.989068913587,990.5109123057149,239.2869467572918,25803.46147534956,27033.259334412567
45,1,2,22,6461.291,4702.493045876668,5973.936,1972.3646383159542,3852.921574873419,947.4910000000001,1535.8934736518213,951.5647884853889,232.80161855737023,25446.390732717864,26630.757139760623
46,1,2,23,6065.736,4471.8164765478205,5814.004,1917.9902618321755,3843.7353901757065,889.893,1486.0955867335288,890.5976082362563,219.02259107961646,24489.27071528923,25598.890914605105
47,1,2,24,5411.332,4145.660734376611,5460.558999999999,1809.6849821868566,3637.940420539429,816.4270000000001,1408.3728187673562,818.0412435426638,200.2835261194713,22689.97695587025,23708.301725532383
48,1,3,1,4801.005,3833.4942408867278,5049.875,1683.0457617582244,3486.7669016417067,755.693,1300.0394500151554,764.5428941831227,184.21789627812296,20909.919354301815,21858.68014476306
49,1,3,2,4350.592,3657.777434699076,4691.794,1595.8920285256015,3342.3803851291036,714.82,1214.4786631559434,727.0170627574712,174.50342133669346,19567.734511509723,20469.254995603886
50,1,3,3,4133.262000000001,3555.912778975149,4498.028,1543.1006813055656,3221.3899014769827,692.6239999999999,1159.6875789599455,704.3014181045551,168.35185474011672,18804.004940717645,19676.658213562318
51,1,3,4,4020.3540000000003,3487.57891000541,4436.373,1511.0127841822998,3165.311518240589,669.836,1128.7517699343873,689.3888498305781,165.6774203380802,18419.217982362683,19274.284252531343
52,1,3,5,3988.222,3482.640763234375,4508.47,1487.17566051902,3148.941805199581,657.659,1113.4089455137348,688.919099413117,163.98357817350143,18386.518174466713,19239.420852053332
53,1,3,6,3985.5730000000003,3482.8878206077675,4574.508,1486.3354799266585,3143.580694138806,654.9010000000001,1110.611154013041,694.0160921906127,165.77120677488335,18438.397148686276,19298.184447651773
54,1,3,7,4177.748,3531.6221380323514,4525.395,1508.5912636893154,3120.4349933226276,632.555,1120.8066824824873,687.2548981478376,166.03120765765144,18617.153077526782,19470.439183332273
55,1,3,8,4219.646,3365.097466506603,4723.308,1520.6668592745275,3075.314144329428,631.9319999999999,1135.5341128498756,698.5188707648242,165.81192606497228,18671.498582960437,19535.829379790233
56,1,3,9,4330.754999999999,3422.3407599452016,4598.397,1514.1724633385727,3089.19655817825,673.441,1117.9458506153615,736.570662059599,178.1671261203144,18746.248632077386,19660.9864202573
57,1,3,10,4552.021,3493.349250034193,4675.118,1578.4042696245954,3203.4280766342144,707.984,1163.9743238773183,782.4305484343541,190.8881279236778,19374.278920170324,20347.597596528354
58,1,3,11,4799.921,3567.5624843513397,5004.602,1630.6164923648967,3226.6669009708717,731.892,1211.928029917292,803.2310567699284,198.19484491834297,20173.188907604403,21174.614809292674
59,1,3,12,4954.21,3621.0579074332304,4894.423,1655.0767499675108,3270.1806182396526,745.326,1250.526745706912,805.0618789097771,202.5811436282762,20390.801021347306,21398.444043885356
60,1,3,13,4968.788,3636.59451545318,5129.377,1652.182127783828,3319.811449342998,746.1120000000001,1282.6593210539402,807.8603066103794,202.1165470118236,20735.524413633946,21745.50126725615
61,1,3,14,4989.326999999999,3622.850323680687,5039.115,1631.720729714857,3395.328616483544,743.0659999999999,1290.338238069794,800.0562264912321,200.9183423251342,20711.74590794888,21712.720476765247
62,1,3,15,5084.94,3622.204173627195,4806.629,1606.821377731235,3378.4612433384636,738.9419999999999,1302.9443100747098,799.0866134500621,202.17095087509585,20540.942104771602,21542.19966909676
63,1,3,16,5150.355,3575.7413837126433,5071.62,1603.651696425053,3336.484564821699,740.3439999999999,1302.4289800951472,782.6172441130888,200.34393769761152,20780.625625054545,21763.586806865245
64,1,3,17,5292.195000000001,3672.5028543391786,4995.732,1587.9493212828145,3390.5582890473215,753.3890000000001,1290.7224841128077,824.3607918938086,198.38342007904635,20983.048948782125,22005.79316075498
65,1,3,18,5405.378,3926.970948702632,4948.612999999999,1592.0782087652756,3493.885343653484,857.2570000000001,1284.785682620097,970.433096920081,202.40558518312,21508.96818374149,22681.806865844694
66,1,3,19,6196.638999999999,4876.019343369045,5720.28,1777.5140672193454,3935.5742066047533,973.081,1361.0805362545493,1008.108485636762,235.40396038099166,24840.18815344769,26083.700599465443
67,1,3,20,6819.418,5261.22079754912,6266.352999999999,1981.0468155038834,4133.9503357760905,968.056,1578.1925588869228,999.0306591933447,241.17069879656043,27008.237507716018,28248.43886570592
68,1,3,21,6882.174,5119.68492909827,6288.936,1990.2998043847576,4200.65281097267,948.442,1605.5860997034479,977.6519964978183,236.33749218531736,27035.775644159145,28249.76513284228
69,1,3,22,6605.973,4773.787602398011,6217.98,1971.8498386624995,4097.003328693447,908.5620000000001,1576.143246657516,925.519737561706,225.66044815103388,26151.299016411474,27302.479202124214
70,1,3,23,6087.695,4439.93207212807,5864.313,1894.0311119400055,3959.5710363715584,843.822,1499.3991053321442,853.5395197476494,209.8741760497581,24588.76332577178,25652.177021569187
71,1,3,24,5366.1669999999995,4023.1822915746475,5291.506,1765.0423864977345,3882.238461245733,768.854,1380.183768564904,786.141375984256,190.14150313789384,22477.173907883018,23453.456787005165
72,1,4,1,4682.216,3702.811892916435,4875.914,1636.111673524936,3684.484156872441,713.125,1264.6998211059936,724.1654368258318,176.48463152783532,20559.362544419808,21460.012612773473
73,1,4,2,4324.196,3543.6989425925053,4707.955,1553.9030032073538,3564.0694369222147,680.0469999999998,1189.4086101307678,704.6005326866137,168.124562860947,19563.27799285284,20436.0030884004
74,1,4,3,4167.032,3486.38563289424,4615.16,1513.6633539082013,3387.542288577569,658.78,1152.4949733422811,689.6247287795169,164.30398963312393,18981.05824872229,19834.98696713493
75,1,4,4,4110.612,3475.6831474881064,4588.798000000001,1501.5617527332258,3429.1154318389176,651.1419999999999,1127.0316685074583,690.6144166248519,162.18026242731358,18883.944000567706,19736.738679619873
76,1,4,5,4127.104,3479.2679799830207,4670.735000000001,1501.973841309479,3440.7007988492223,648.874,1118.5322260872522,705.226866576562,162.34580801435658,18987.187846228975,19854.760520819895
77,1,4,6,4418.834000000001,3578.6920689414374,4793.88,1541.6393672038514,3542.1743949993706,654.4739999999999,1136.9240028335896,763.8121713115163,167.5254595163165,19666.61783397825,20597.955464806084
78,1,4,7,4990.244,3740.104553279265,5144.867,1645.7967552818818,3827.25753369156,663.225,1191.4539197972263,865.9066028535033,174.16698830280401,21202.948762049935,22243.02235320624
79,1,4,8,5312.077,3753.574681406778,5349.322,1793.034403233239,4056.6087486966726,701.502,1291.813182516154,948.4050143098166,179.3643295211925,22257.932015852846,23385.701359683855
80,1,4,9,5618.575,3811.506134654668,5817.582,1899.5182913801175,4339.690232362622,778.606,1337.3893661649802,982.6456040338642,194.61992014246854,23602.86702456239,24780.132548738722
81,1,4,10,6051.398,4034.172843877693,6147.294,2030.5574575537466,4505.0996339557205,847.7579999999998,1382.0009321433236,1032.4983689570397,206.92372019197234,24998.280867530484,26237.702956679495
82,1,4,11,6262.630999999999,4189.274862755025,6305.5109999999995,2119.908663121391,4676.846441582372,892.244,1438.2539524561007,1060.7034688088775,208.7851135190742,25884.669919914886,27154.15850224284
83,1,4,12,6426.1759999999995,4219.239821427637,6390.823,2175.7266609039093,4749.064232379014,915.2169999999999,1486.7820262791208,1101.8216864398573,215.20068113523527,26363.02874098968,27680.051108564774
84,1,4,13,6489.058,4245.462911137225,6458.107,2188.4633985981104,4826.157490070486,921.367,1518.5813882607235,1094.921976248344,217.62980151478413,26647.197188066544,27959.748965829673
85,1,4,14,6527.0689999999995,4244.561701852092,6385.058999999999,2167.78195323114,4818.504338812082,912.0659999999999,1518.0120236813618,1108.99742518864,218.44651730864632,26573.054017576673,27900.49796007396
86,1,4,15,6507.571,4188.085586572979,6282.947999999999,2153.207820598644,4732.110745010696,907.5409999999999,1516.6981823936608,1105.32574350686,217.46359007267657,26288.16233457598,27610.951668155514
87,1,4,16,6484.374,4182.620317389886,6371.105,2137.3054024582248,4842.509179204303,901.617,1527.2869626727545,1097.6792506004078,218.74189962684324,26446.817861725165,27763.239011952417
88,1,4,17,6507.5380000000005,4298.484224117946,6342.748,2100.8925517091197,4736.463518597021,905.107,1517.1584771326877,1106.6817965282062,217.41119078359856,26408.391771556777,27732.48475886858
89,1,4,18,6737.6720000000005,4472.910730663177,6206.659,2067.459773510801,4712.0811774819895,970.211,1505.9613072854893,1230.2763433309178,226.87934941544327,26672.954988941452,28130.110681687813
90,1,4,19,7496.552000000001,5008.824184239506,6425.9220000000005,2171.820936389144,4715.886224555384,1056.373,1548.750706481728,1277.9218835361505,255.9480082282005,28424.129051665765,29957.998943430113
91,1,4,20,8025.491,5359.534628675684,6863.990999999999,2333.4118625015,4686.9528468749395,1033.643,1699.7393885714077,1256.082504085037,256.40893413086883,30002.763726623532,31515.255164839436
92,1,4,21,7994.668,5140.207695038744,6758.969,2328.266142456274,4647.0118685424395,998.775,1702.1019013515006,1224.682499150338,250.15523638153746,29569.99960738896,31044.837342920837
93,1,4,22,7691.173000000001,4737.324134596087,6469.308999999999,2274.308633575975,4516.143282422154,934.4140000000001,1651.8647331496584,1165.5702308060522,237.14586426451382,28274.536783743875,29677.25287881444
94,1,4,23,7068.657,4502.043496078039,6364.94,2189.1919471957667,4567.097869375772,879.1,1564.8560191439856,1077.8172393595478,220.22880905665386,27135.88633179356,28433.932380209764
95,1,4,24,6285.818,4129.264926827328,6195.567,2076.901851035276,4512.070880725449,802.209,1460.5622370471146,983.1745751236123,200.23613526202152,25462.393895635167,26645.8046060208
96,1,5,1,5502.999,3772.4490645482483,5671.82,1929.1216544659724,4386.116813298901,728.7330000000001,1351.9356805589684,922.2114098353126,183.38749891493487,23343.175212872087,24448.774121622333
97,1,5,2,5017.227,3650.801814771751,5401.08,1837.0388617581627,4200.820032778263,692.983,1277.0467271600226,865.072494740447,174.35690218263716,22076.9974364682,23116.426833391284
98,1,5,3,4822.267,3571.223334499605,5314.284,1774.0433212009004,4078.7391027411604,671.086,1232.0849369237237,857.9298794185369,170.298690789356,21463.72769536539,22491.956265573284
99,1,5,4,4807.146000000001,3558.822454680424,5209.438,1749.597066608159,3994.545426945103,656.413,1203.4015701971866,833.0702456807977,168.58549076618695,21179.363518430873,22181.01925487786
100,1,5,5,4857.691,3552.5610006016955,5250.91,1743.5257616133574,4075.8743028261665,657.2170000000001,1193.351134634607,852.6261161581416,168.91411844469638,21331.130199675823,22352.67043427866
101,1,5,6,5021.847000000001,3710.541687983594,5423.3769999999995,1767.0118098148291,4167.420731427468,664.685,1204.5723198594942,892.0971961073823,173.82021298776948,21959.455549085385,23025.372958180535
102,1,5,7,5542.41,3802.9521481880097,5609.053,1836.3477131994466,4332.579800976264,653.9069999999999,1246.897421753758,958.2587319342114,179.07395963976705,23024.147084117478,24161.479775691456
103,1,5,8,5777.033,3790.0691564094113,5954.244,1945.3681465632637,4559.239445841037,689.0060000000001,1344.6570198379206,1016.3050281773351,182.69861427674653,24059.616768651635,25258.620411105716
104,1,5,9,6145.519,3937.594415758571,6117.055,2031.1905936429905,4699.363308303264,757.903,1383.2417266572222,1093.2858797088954,195.76339154285375,25071.86704436205,26360.9163156138
105,1,5,10,6437.8060000000005,4072.9138405833332,6472.199,2147.679632343905,4910.591484629074,825.319,1417.653761603171,1148.416310647052,208.5828537851875,26284.162719159485,27641.161883591725
106,1,5,11,6615.9220000000005,4164.4811049749105,6620.644,2203.5306372211235,4971.398139518247,861.285,1466.6321237578484,1161.6154943855454,216.76536143529697,26903.893005472128,28282.273861292968
107,1,5,12,6753.191,4229.47819905541,6604.678,2233.0199757980145,5089.202396910493,874.115,1516.8162580006287,1185.9632206170768,218.63576333084328,27300.500829764547,28705.099813712466
108,1,5,13,6806.121999999999,4283.767806568373,6662.844,2225.6213855102806,5068.227575582502,877.2470000000001,1546.5352878899769,1182.8275362065024,219.528910274541,27470.36505555113,28872.721502032175
109,1,5,14,6761.024,4237.219996909941,6628.119,2198.5315626965735,5098.315484651268,869.028,1544.7451416114568,1181.2697314032976,219.06932008714497,27336.98318586924,28737.322237359687
110,1,5,15,6760.857999999999,4206.721914431586,6436.267,2177.674079491204,5044.006448304002,847.7360000000001,1550.7770039741838,1192.067968563656,218.65378647544702,27024.040446200976,28434.76220124008
111,1,5,16,6686.57,4188.182609104231,6433.784,2168.479103079802,4921.3377386268785,837.403,1553.6048146969881,1183.151744293767,217.38916249574953,26789.361265507894,28189.90217229741
112,1,5,17,6703.243,4205.877718386465,6557.83,2145.142305959059,4962.371166000713,838.7130000000001,1551.5865223304288,1184.858102647793,215.60787503741068,26964.763712676664,28365.229690361866
113,1,5,18,6963.502,4378.911901596616,6454.473,2130.545661487762,4948.856239592926,911.6519999999999,1537.2263271135253,1320.3720644234786,220.26585663167273,27325.167129790832,28865.805050845982
114,1,5,19,7678.643,5007.804947545222,6586.416,2232.197424995083,4889.828944874653,1000.609,1579.4423591674545,1345.1072343753947,251.2059186257876,28974.941676582413,30571.254829583595
115,1,5,20,8128.305,5309.341972585482,6911.043,2386.411553503927,4864.318106903908,981.556,1734.9109098367512,1318.7239230015314,256.879997,30315.88654283007,31891.490462831604
116,1,5,21,8063.642,5104.635434199142,6800.834,2373.899831175585,4872.788341954915,944.166,1742.3196538536106,1277.883741408237,250.77102815678523,29902.285261183253,31430.940030748276
117,1,5,22,7740.248,4808.188591236622,6588.062,2317.2503206638166,4780.963544120353,882.692,1696.35622223956,1213.1414942358742,239.12674102748053,28813.760678260354,30266.02891352371
118,1,5,23,7278.612999999999,4532.990682850541,6413.73,2211.9890283074174,4744.305920880919,825.377,1593.715498640238,1122.2457921973378,218.6507826180131,27600.721130679114,28941.617705494464
119,1,5,24,6587.64,4228.4819677035875,6178.9039999999995,2096.1065469827927,4748.283196400793,747.213,1481.8508687271108,1036.7472012585638,196.43225046481572,26068.47957981428,27301.65903153766
120,1,6,1,5872.612,3950.9645206579894,5766.333,1973.37316609365,4515.920987566814,689.664,1369.5869831599146,962.1301579174332,182.4152503921429,24138.454657478367,25283.000065787943
121,1,6,2,5358.225,3772.695121689362,5531.57,1868.9507210430293,4335.1832542370075,651.16,1296.1629677999586,925.3812214129675,174.26878903124094,22813.94706476936,23913.59707521357
122,1,6,3,5110.706,3731.516558915054,5367.223,1813.2837557241376,4199.175851911286,631.1020000000001,1246.6022327363387,898.8854911357803,171.72352049886473,22099.60939928682,23170.218410921465
123,1,6,4,5020.641,3674.348282897526,5320.468,1788.1053437580526,4026.306555397983,623.488,1216.5559933259867,886.7291934736589,168.96998451773393,21669.91317537955,22725.612353370943
124,1,6,5,5023.964,3712.948246851553,5340.648999999999,1782.9152281702397,4069.904384233648,626.51,1201.768524514378,897.641857017758,169.1011529590169,21758.659383769813,22825.40239374659
125,1,6,6,5202.992,3761.1634437223233,5442.681,1786.9751008183284,4208.436134894111,641.988,1212.3132766010428,941.9750545357641,174.56116448814646,22256.548956035807,23373.085175059718
126,1,6,7,5716.353999999999,3918.94108395119,5580.422999999999,1857.2141983397344,4488.025987206136,641.337,1263.2829138223804,1014.1680652739698,183.8611071036894,23465.578183319438,24663.6073556971
127,1,6,8,5938.748,3900.355767938913,6017.717999999999,1984.3215193841106,4619.834820484821,670.0429999999999,1361.8080020703594,1065.6217958293048,188.23171967010248,24492.829109878207,25746.682625377616
128,1,6,9,6234.743,4003.5427307382515,6330.0779999999995,2064.6367827239073,4777.224584706653,739.033,1400.3056531455406,1108.8026995882394,194.85021888292962,25549.563751314352,26853.21666978552
129,1,6,10,6555.565999999999,4130.25015562406,6526.639,2164.9903531915206,4991.517826582902,787.9989999999999,1428.8119064616262,1151.875199404683,206.36600699892438,26585.77424186011,27944.015448263715
130,1,6,11,6737.859,4153.320513184104,6580.045,2235.625535849326,5007.65022484591,826.0210000000001,1470.4365598399795,1184.3391689601274,215.6519316131088,27010.95783371932,28410.948934292555
131,1,6,12,6836.211,4147.902254918215,6635.598,2262.2975338538067,4968.997955877479,848.9659999999999,1508.273788028731,1193.558522772908,218.08805999205106,27208.24653267823,28619.893115443185
132,1,6,13,6837.446,4255.717292481494,6745.634,2268.3875778764627,4853.541813060789,856.19,1537.4244539794545,1198.0462452439958,219.8793603085031,27354.3411373982,28772.266742950702
133,1,6,14,6843.571,4253.652813053621,6687.007,2239.1502934772793,4930.5459525444885,856.733,1536.5038645014004,1193.358778471466,222.86819845529416,27347.163923576787,28763.390900503546
134,1,6,15,6736.9259999999995,4142.887090261545,6559.586,2223.9950359350673,4827.56235350311,849.285,1544.0286828437538,1209.958634035512,219.56796042118248,26884.270162543475,28313.79675700017
135,1,6,16,6826.120999999999,4180.355791505821,6524.523000000001,2204.1557715904396,4743.911397579099,837.741,1546.3361603833107,1193.8385662910098,217.11481018344776,26863.14412105867,28274.09749753313
136,1,6,17,6990.983,4179.448580827001,6587.532,2173.5706184740266,4645.238516340603,837.1779999999999,1548.0412521991843,1185.451313110869,213.85862872503415,26961.991967840815,28361.301909676717
137,1,6,18,7312.174999999999,4355.255407919938,6449.356000000001,2149.7568458299243,4575.901546709791,895.8280000000001,1534.4645586793638,1317.556573139336,219.1994872426166,27272.73735913902,28809.49341952097
138,1,6,19,7899.091,4977.52291523955,6589.8769999999995,2216.3260935365806,4640.677466493418,1002.116,1565.2802908164804,1322.4126682668518,245.0593594595533,28890.890766086028,30458.36279381243
139,1,6,20,8198.530999999999,5288.098039170447,6936.1669999999995,2372.7464962723657,4701.895667263424,983.49,1725.2517248023446,1308.3994512194672,253.5502631395494,30206.17992750858,31768.129641867596
140,1,6,21,8046.982,5121.877438258107,6798.192,2353.14744456017,4705.242106031656,945.6009999999999,1718.3743210168398,1281.2000990562963,244.40885711037026,29689.41630986677,31215.025266033437
141,1,6,22,7657.3949999999995,4790.784549548142,6541.096,2309.6558232668885,4600.5492397917815,882.5640000000001,1663.06090235612,1218.0568100356768,234.53884944001092,28445.10551496293,29897.701174438615
142,1,6,23,7125.275000000001,4509.371197768258,6389.289,2226.617323581886,4592.452500150872,828.6110000000001,1580.400972993515,1138.3467888778832,216.37185611144807,27252.016994494537,28606.735639483868
143,1,6,24,6280.228,4171.892826176728,6175.231,2108.0251088144328,4573.406236892187,752.087,1480.416950550968,1023.3874190867504,195.98968213621214,25541.287122434314,26760.664223657277
144,1,7,1,5500.343,3877.883549282876,5769.960999999999,1976.1417611884788,4383.368167452464,692.395,1374.1789235020767,978.5874823719078,179.2351666553896,23574.271401425893,24732.094050453194
145,1,7,2,5075.755,3733.7770838699935,5499.671,1870.4073941471856,4233.438298150835,646.577,1296.7933714642782,931.3715429758063,172.14706439705324,22356.419147632292,23459.93775500515
146,1,7,3,4947.459,3640.467414845007,5383.378,1817.345628802208,4024.229800758453,628.876,1258.7299984689614,925.3972812562996,169.40954898890357,21700.485842874627,22795.29267311983
147,1,7,4,4892.335,3628.7136853115985,5258.4490000000005,1790.9119470225357,4072.6069689839346,620.26,1230.432879066912,905.0635121175618,166.87629588626322,21493.70948038498,22565.649288388806
148,1,7,5,4937.17,3628.7957043586352,5338.86,1784.9616680416339,4108.580685078333,615.852,1219.1186342534822,920.7268780673102,167.63727310286663,21633.338691732082,22721.70284290226
149,1,7,6,5261.284,3766.0155705171983,5517.667,1810.875238026035,4180.794470562268,637.606,1227.9102637688968,974.4350091303756,171.6314022042233,22402.152542874395,23548.218954208995
150,1,7,7,5883.334000000001,4039.8761683436524,5945.553,1909.1353585176819,4517.274783262399,661.7990000000001,1278.3805812624637,1052.3704175999824,183.04005273840676,24235.352891386196,25470.763361724585
